date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-06T03:48:41-07:00,0,0.000000,0.000000
2016-09-06T03:48:46-07:00,4038,807.546249,807.546278
2016-09-06T03:48:51-07:00,8062,806.171744,804.797153
2016-09-06T03:48:56-07:00,12096,806.380877,806.799158
2016-09-06T03:49:01-07:00,16134,806.685739,807.600347
2016-09-06T03:49:06-07:00,20167,806.668559,806.599838
2016-09-06T03:49:11-07:00,24203,806.757348,807.201297
2016-09-06T03:49:16-07:00,28245,806.992951,808.406598
2016-09-06T03:49:21-07:00,32284,807.093021,807.793514
2016-09-06T03:49:26-07:00,36344,807.638122,811.998962
2016-09-06T03:49:31-07:00,40373,807.455139,805.808258
2016-09-06T03:49:36-07:00,44415,807.530739,808.286641
2016-09-06T03:49:41-07:00,48464,807.729750,809.919235
2016-09-06T03:49:41-07:00,48464,807.729641,809.917923
