date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-02T03:54:41-07:00,0,0.000000,0.000000
2016-10-02T03:54:46-07:00,4134,826.750652,826.750694
2016-10-02T03:54:51-07:00,8279,827.870163,828.989727
2016-10-02T03:54:56-07:00,12455,830.317630,835.212817
2016-10-02T03:55:01-07:00,16608,830.386719,830.593986
2016-10-02T03:55:06-07:00,20752,830.069476,828.800487
2016-10-02T03:55:11-07:00,24894,829.790097,828.393194
2016-10-02T03:55:16-07:00,29039,829.678177,829.006643
2016-10-02T03:55:21-07:00,33193,829.817785,830.795046
2016-10-02T03:55:26-07:00,37347,829.927050,830.801174
2016-10-02T03:55:31-07:00,41496,829.914192,829.798477
2016-10-02T03:55:36-07:00,45651,830.013898,831.010969
2016-10-02T03:55:41-07:00,49807,830.115335,831.231192
2016-10-02T03:55:41-07:00,49807,830.112436,0.000000
