date,queries_finished,avg_queries_per_second,queries_per_second
2017-05-01T02:25:24-07:00,0,0.000000,0.000000
2017-05-01T02:25:29-07:00,31,6.199604,6.199604
2017-05-01T02:25:34-07:00,61,6.099812,6.000012
2017-05-01T02:25:39-07:00,92,6.133190,6.199948
2017-05-01T02:25:44-07:00,123,6.149903,6.200044
2017-05-01T02:25:49-07:00,154,6.159916,6.199970
2017-05-01T02:25:54-07:00,186,6.199935,6.400030
2017-05-01T02:25:59-07:00,216,6.171367,5.999958
2017-05-01T02:26:04-07:00,247,6.174948,6.200019
2017-05-01T02:26:09-07:00,278,6.177731,6.199991
2017-05-01T02:26:14-07:00,310,6.199938,6.399799
2017-05-01T02:26:19-07:00,340,6.181752,5.999896
2017-05-01T02:26:24-07:00,371,6.183305,6.200391
2017-05-01T02:26:24-07:00,372,6.197095,35.896758
