date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-26T03:49:22-07:00,0,0.000000,0.000000
2016-09-26T03:49:27-07:00,14285,2856.884136,2856.884285
2016-09-26T03:49:32-07:00,28310,2830.938344,2804.991578
2016-09-26T03:49:37-07:00,42301,2820.025710,2798.199967
2016-09-26T03:49:42-07:00,56254,2812.672749,2790.613440
2016-09-26T03:49:47-07:00,70211,2808.417794,2791.397820
2016-09-26T03:49:52-07:00,84173,2805.749616,2792.408582
2016-09-26T03:49:57-07:00,98131,2803.726341,2791.586676
2016-09-26T03:50:02-07:00,112106,2802.635440,2794.999085
2016-09-26T03:50:07-07:00,125960,2799.098179,2770.799949
2016-09-26T03:50:12-07:00,140015,2800.288193,2810.998363
2016-09-26T03:50:17-07:00,154895,2816.262206,2976.003179
2016-09-26T03:50:22-07:00,169466,2824.426247,2914.232018
2016-09-26T03:50:22-07:00,169467,2824.430521,3798.511743
