date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-03-17T02:26:04-07:00,0,0,0.000000,0.000000
2016-03-17T02:26:05-07:00,1000,1022787,1.022234,1.022235
2016-03-17T02:26:06-07:00,4000,4065978,2.032411,3.043106
2016-03-17T02:26:07-07:00,6000,6100702,2.033327,2.035161
2016-03-17T02:26:08-07:00,7000,7120523,1.777558,1.014309
2016-03-17T02:26:09-07:00,8000,8131173,1.626116,1.016162
2016-03-17T02:26:10-07:00,9000,9149804,1.524717,1.017999
2016-03-17T02:26:11-07:00,15000,15232383,2.175928,6.086099
2016-03-17T02:26:12-07:00,19000,19253675,2.406107,4.014887
2016-03-17T02:26:13-07:00,21000,21274111,2.363687,2.023695
2016-03-17T02:26:14-07:00,31000,31415095,3.141370,10.140460
2016-03-17T02:26:15-07:00,37000,37474099,3.406587,6.058758
2016-03-17T02:26:16-07:00,40000,40513989,3.375058,3.029422
2016-03-17T02:26:17-07:00,43000,43558247,3.350527,3.055015
2016-03-17T02:26:18-07:00,47000,47621243,3.401392,4.062593
2016-03-17T02:26:19-07:00,49000,49645761,3.309615,2.024628
2016-03-17T02:26:20-07:00,52000,52692010,3.293160,3.046314
2016-03-17T02:26:21-07:00,55000,55726071,3.277911,3.033935
2016-03-17T02:26:22-07:00,58000,58767604,3.264792,3.041748
2016-03-17T02:26:23-07:00,60000,60800650,3.199946,2.032817
2016-03-17T02:26:24-07:00,61000,61812067,3.090543,1.011556
2016-03-17T02:26:25-07:00,66000,66885582,3.184967,5.073441
2016-03-17T02:26:26-07:00,69000,69934880,3.178790,3.049091
2016-03-17T02:26:27-07:00,72000,72984812,3.173185,3.049863
2016-03-17T02:26:28-07:00,76000,77050298,3.210368,4.065642
2016-03-17T02:26:29-07:00,79000,80108434,3.204277,3.058094
2016-03-17T02:26:30-07:00,82000,83143564,3.197769,3.035056
2016-03-17T02:26:31-07:00,83000,84149238,3.116452,1.004543
2016-03-17T02:26:32-07:00,84000,85139897,3.040669,0.991885
2016-03-17T02:26:33-07:00,88000,89204899,3.075985,4.064779
2016-03-17T02:26:34-07:00,92000,93262700,3.108715,4.057932
2016-03-17T02:26:35-07:00,97000,98333719,3.172005,5.070550
2016-03-17T02:26:36-07:00,98000,99341186,3.104366,1.007487
2016-03-17T02:26:37-07:00,101000,102384690,3.102521,3.043486
2016-03-17T02:26:38-07:00,103000,104412407,3.070910,2.027724
2016-03-17T02:26:39-07:00,106000,107443055,3.069746,3.030198
2016-03-17T02:26:40-07:00,108000,109473423,3.040896,2.030855
2016-03-17T02:26:41-07:00,111000,112514738,3.040904,3.041197
2016-03-17T02:26:42-07:00,115000,116586712,3.068033,4.071761
2016-03-17T02:26:43-07:00,118000,119627790,3.067341,3.041060
2016-03-17T02:26:44-07:00,121000,122654747,3.066337,3.027175
2016-03-17T02:26:45-07:00,125000,126712276,3.090511,4.057482
2016-03-17T02:26:46-07:00,127000,128744524,3.065286,2.031447
2016-03-17T02:26:47-07:00,130000,131798761,3.065062,3.055632
2016-03-17T02:26:48-07:00,138000,139919851,3.179970,8.120996
2016-03-17T02:26:49-07:00,144000,145993905,3.244279,6.073830
2016-03-17T02:26:50-07:00,150000,152068453,3.305805,6.074455
2016-03-17T02:26:51-07:00,154000,156136192,3.322012,4.067499
2016-03-17T02:26:52-07:00,161000,163262109,3.401262,7.126163
2016-03-17T02:26:53-07:00,166000,168338858,3.435450,5.076378
2016-03-17T02:26:54-07:00,172000,174415697,3.488278,6.076883
2016-03-17T02:26:55-07:00,176000,178456094,3.499105,4.040475
2016-03-17T02:26:56-07:00,181000,183534725,3.529482,5.078752
2016-03-17T02:26:57-07:00,186000,188620492,3.558846,5.085793
2016-03-17T02:26:58-07:00,190000,192694826,3.568389,4.074139
2016-03-17T02:26:59-07:00,195000,197776181,3.595904,5.081880
2016-03-17T02:27:00-07:00,200000,202846298,3.627375,5.507741
2016-03-17T02:27:00-07:00,200000,202846298,3.622224,0.000000
