date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-25T03:46:38-08:00,0,0.000000,0.000000
2017-01-25T03:46:43-08:00,31,6.199624,6.199624
2017-01-25T03:46:48-08:00,61,6.099741,5.999854
2017-01-25T03:46:53-08:00,92,6.133170,6.200032
2017-01-25T03:46:58-08:00,123,6.149868,6.199962
2017-01-25T03:47:03-08:00,154,6.159902,6.200039
2017-01-25T03:47:08-08:00,185,6.166592,6.200044
2017-01-25T03:47:13-08:00,216,6.171306,6.199588
2017-01-25T03:47:18-08:00,246,6.149934,6.000317
2017-01-25T03:47:23-08:00,277,6.155486,6.199899
2017-01-25T03:47:28-08:00,308,6.159926,6.199889
2017-01-25T03:47:33-08:00,339,6.163561,6.199906
2017-01-25T03:47:38-08:00,370,6.166639,6.200500
2017-01-25T03:47:38-08:00,371,6.172779,9.773606
