date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T21:27:29-08:00,0,0,0.000000
2015-12-27T21:27:30-08:00,0,0,0.000000
2015-12-27T21:27:31-08:00,1000,1022787,0.511229
2015-12-27T21:27:32-08:00,2000,2041607,0.680404
2015-12-27T21:27:33-08:00,4000,4065978,1.016385
2015-12-27T21:27:34-08:00,5000,5080124,1.015940
2015-12-27T21:27:35-08:00,6000,6100702,1.015464
2015-12-27T21:27:36-08:00,6000,6100702,0.871477
2015-12-27T21:27:37-08:00,8000,8131173,1.016338
2015-12-27T21:27:38-08:00,9000,9149804,1.016589
2015-12-27T21:27:39-08:00,11000,11182239,1.118168
2015-12-27T21:27:40-08:00,12000,12199594,1.109007
2015-12-27T21:27:41-08:00,13000,13210416,1.100477
2015-12-27T21:27:42-08:00,13000,13210416,1.016153
2015-12-27T21:27:43-08:00,15000,15232383,1.087989
2015-12-27T21:27:44-08:00,16000,16235170,1.082310
2015-12-27T21:27:45-08:00,18000,18250833,1.140641
2015-12-27T21:27:46-08:00,19000,19253675,1.132533
2015-12-27T21:27:47-08:00,21000,21274111,1.181859
2015-12-27T21:27:48-08:00,22000,22292285,1.173248
2015-12-27T21:27:49-08:00,24000,24329327,1.216435
2015-12-27T21:27:50-08:00,26000,26366625,1.255527
2015-12-27T21:27:51-08:00,27000,27378185,1.244435
2015-12-27T21:27:52-08:00,28000,28392653,1.234435
2015-12-27T21:27:53-08:00,30000,30419006,1.267420
2015-12-27T21:27:54-08:00,30000,30419006,1.216662
2015-12-27T21:27:55-08:00,32000,32420164,1.246908
2015-12-27T21:27:56-08:00,34000,34441547,1.275588
2015-12-27T21:27:57-08:00,35000,35456989,1.266298
2015-12-27T21:27:58-08:00,37000,37474099,1.292183
2015-12-27T21:27:59-08:00,38000,38484053,1.282782
2015-12-27T21:28:00-08:00,39000,39498320,1.274119
2015-12-27T21:28:01-08:00,41000,41528758,1.297754
2015-12-27T21:28:02-08:00,43000,43551358,1.319716
2015-12-27T21:28:03-08:00,45000,45580518,1.340583
2015-12-27T21:28:04-08:00,47000,47614354,1.360389
2015-12-27T21:28:05-08:00,49000,49638872,1.378838
2015-12-27T21:28:06-08:00,52000,52685121,1.423903
2015-12-27T21:28:07-08:00,53000,53700273,1.413147
2015-12-27T21:28:08-08:00,57000,57747920,1.480698
2015-12-27T21:28:09-08:00,59000,59777079,1.494409
2015-12-27T21:28:10-08:00,60000,60793761,1.482758
2015-12-27T21:28:11-08:00,62000,62814906,1.495577
2015-12-27T21:28:12-08:00,63000,63829802,1.484399
2015-12-27T21:28:13-08:00,66000,66879052,1.519959
2015-12-27T21:28:14-08:00,68000,68913829,1.531402
2015-12-27T21:28:15-08:00,70000,70938362,1.542121
2015-12-27T21:28:16-08:00,72000,72978282,1.552713
2015-12-27T21:28:17-08:00,74000,75005393,1.562596
2015-12-27T21:28:18-08:00,76000,77043768,1.572305
2015-12-27T21:28:19-08:00,77000,78058943,1.561164
2015-12-27T21:28:20-08:00,78000,79086658,1.550703
2015-12-27T21:28:21-08:00,80000,81113427,1.559859
2015-12-27T21:28:22-08:00,82000,83137034,1.568609
2015-12-27T21:28:23-08:00,85000,86142022,1.595208
2015-12-27T21:28:24-08:00,88000,89187464,1.621577
2015-12-27T21:28:25-08:00,90000,91222379,1.628956
2015-12-27T21:28:26-08:00,91000,92232589,1.618101
2015-12-27T21:28:27-08:00,93000,94265024,1.625245
2015-12-27T21:28:28-08:00,95000,96285688,1.631947
2015-12-27T21:28:29-08:00,97000,98316284,1.638591
2015-12-27T21:28:30-08:00,99000,100337640,1.644868
2015-12-27T21:28:30-08:00,100000,101347173,1.652169
