date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-06T00:47:51-07:00,0,0.000000,0.000000
2016-10-06T00:47:56-07:00,3877,775.352153,775.352184
2016-10-06T00:48:01-07:00,7756,775.578706,775.805275
2016-10-06T00:48:06-07:00,11631,775.382595,774.990367
2016-10-06T00:48:11-07:00,15504,775.187221,774.601086
2016-10-06T00:48:16-07:00,19380,775.189197,775.197099
2016-10-06T00:48:21-07:00,23277,775.891742,779.404537
2016-10-06T00:48:26-07:00,27174,776.392870,779.399671
2016-10-06T00:48:31-07:00,31071,776.769301,779.404357
2016-10-06T00:48:36-07:00,34954,776.750019,776.595756
2016-10-06T00:48:41-07:00,38840,776.795569,777.205531
2016-10-06T00:48:46-07:00,42739,777.069178,779.805304
2016-10-06T00:48:51-07:00,46604,776.729949,772.998417
2016-10-06T00:48:51-07:00,46605,776.740461,2103.527194
