date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-17T03:58:00-08:00,0,0.000000,0.000000
2016-11-17T03:58:05-08:00,76,15.199167,15.199168
2016-11-17T03:58:10-08:00,154,15.399560,15.599963
2016-11-17T03:58:15-08:00,231,15.399686,15.399938
2016-11-17T03:58:20-08:00,309,15.449773,15.600037
2016-11-17T03:58:25-08:00,385,15.399824,15.200025
2016-11-17T03:58:30-08:00,463,15.433166,15.599877
2016-11-17T03:58:35-08:00,538,15.371289,15.000020
2016-11-17T03:58:40-08:00,616,15.399875,15.599980
2016-11-17T03:58:45-08:00,692,15.377669,15.200019
2016-11-17T03:58:50-08:00,771,15.419908,15.800065
2016-11-17T03:58:55-08:00,847,15.399919,15.200026
2016-11-17T03:59:00-08:00,925,15.416602,15.600118
2016-11-17T03:59:00-08:00,926,15.423748,27.001613
