date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:13:34-07:00,0,0.000000,0.000000
2016-06-08T03:13:39-07:00,23,4.599625,4.599625
2016-06-08T03:13:44-07:00,47,4.699809,4.800002
2016-06-08T03:13:49-07:00,72,4.799885,5.000046
2016-06-08T03:13:54-07:00,96,4.799889,4.799903
2016-06-08T03:13:59-07:00,121,4.839920,5.000046
2016-06-08T03:14:04-07:00,145,4.833273,4.800037
2016-06-08T03:14:09-07:00,169,4.828518,4.799989
2016-06-08T03:14:14-07:00,193,4.824953,4.799996
2016-06-08T03:14:19-07:00,217,4.822180,4.800001
2016-06-08T03:14:24-07:00,241,4.819961,4.799985
2016-06-08T03:14:29-07:00,266,4.836332,5.000040
2016-06-08T03:14:34-07:00,291,4.849967,4.999958
2016-06-08T03:14:34-07:00,292,4.852768,5.833147
