date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-14T03:21:40-08:00,0,0.000000,0.000000
2017-01-14T03:21:45-08:00,14,2.799845,2.799845
2017-01-14T03:21:50-08:00,30,2.999898,3.199960
2017-01-14T03:21:55-08:00,45,2.999904,2.999914
2017-01-14T03:22:00-08:00,60,2.999945,3.000069
2017-01-14T03:22:05-08:00,76,3.039955,3.199998
2017-01-14T03:22:10-08:00,90,2.999968,2.800027
2017-01-14T03:22:15-08:00,105,2.999970,2.999984
2017-01-14T03:22:20-08:00,120,2.999974,3.000001
2017-01-14T03:22:25-08:00,136,3.022198,3.199989
2017-01-14T03:22:30-08:00,151,3.019972,2.999946
2017-01-14T03:22:35-08:00,167,3.036334,3.199945
2017-01-14T03:22:40-08:00,183,3.049983,3.200129
2017-01-14T03:22:40-08:00,184,3.056212,4.880435
