date,queries_finished,avg_queries_per_second,queries_per_second
2016-12-05T04:14:55-08:00,0,0.000000,0.000000
2016-12-05T04:15:00-08:00,36573,7314.234316,7314.234556
2016-12-05T04:15:05-08:00,73327,7332.496658,7350.759813
2016-12-05T04:15:10-08:00,110078,7338.406556,7350.226722
2016-12-05T04:15:15-08:00,146839,7341.862525,7352.230654
2016-12-05T04:15:20-08:00,183516,7340.546346,7335.281654
2016-12-05T04:15:25-08:00,220294,7343.075263,7355.720215
2016-12-05T04:15:30-08:00,257033,7343.736770,7347.705789
2016-12-05T04:15:35-08:00,293671,7341.731095,7327.691080
2016-12-05T04:15:40-08:00,330417,7342.549057,7349.092694
2016-12-05T04:15:45-08:00,367114,7342.233817,7339.396636
2016-12-05T04:15:50-08:00,403791,7341.611322,7335.386347
2016-12-05T04:15:55-08:00,440420,7340.298501,7325.857271
2016-12-05T04:15:55-08:00,440421,7340.308122,7325.972891
