date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-26T03:54:39-07:00,0,0.000000,0.000000
2016-10-26T03:54:44-07:00,30,5.999674,5.999675
2016-10-26T03:54:49-07:00,61,6.099823,6.199977
2016-10-26T03:54:54-07:00,91,6.066521,5.999914
2016-10-26T03:54:59-07:00,121,6.049897,6.000026
2016-10-26T03:55:04-07:00,151,6.039931,6.000064
2016-10-26T03:55:09-07:00,181,6.033271,5.999974
2016-10-26T03:55:14-07:00,211,6.028516,5.999984
2016-10-26T03:55:19-07:00,242,6.049948,6.199968
2016-10-26T03:55:24-07:00,272,6.044402,6.000041
2016-10-26T03:55:29-07:00,302,6.039958,5.999958
2016-10-26T03:55:34-07:00,332,6.036329,6.000041
2016-10-26T03:55:39-07:00,363,6.049967,6.199985
2016-10-26T03:55:39-07:00,364,6.054688,8.447735
