date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-18T03:24:39-07:00,0,0.000000,0.000000
2017-03-18T03:24:44-07:00,158,31.598190,31.598191
2017-03-18T03:24:49-07:00,325,32.499166,33.400200
2017-03-18T03:24:54-07:00,494,32.932842,33.800220
2017-03-18T03:24:59-07:00,657,32.849537,32.599623
2017-03-18T03:25:04-07:00,819,32.759681,32.400247
2017-03-18T03:25:09-07:00,985,32.833027,33.199762
2017-03-18T03:25:14-07:00,1153,32.942603,33.600060
2017-03-18T03:25:19-07:00,1318,32.949823,33.000364
2017-03-18T03:25:24-07:00,1485,32.999772,33.399360
2017-03-18T03:25:29-07:00,1645,32.899827,32.000312
2017-03-18T03:25:34-07:00,1810,32.908951,33.000193
2017-03-18T03:25:39-07:00,1980,32.999901,34.000365
2017-03-18T03:25:39-07:00,1981,33.001595,36.735683
