date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T02:47:12-07:00,0,0.000000,0.000000
2016-06-08T02:47:17-07:00,70,13.999418,13.999419
2016-06-08T02:47:22-07:00,142,14.199654,14.399896
2016-06-08T02:47:27-07:00,213,14.199780,14.200031
2016-06-08T02:47:32-07:00,285,14.249720,14.399538
2016-06-08T02:47:37-07:00,356,14.239873,14.200483
2016-06-08T02:47:42-07:00,427,14.233219,14.199952
2016-06-08T02:47:47-07:00,499,14.257042,14.399978
2016-06-08T02:47:52-07:00,571,14.274914,14.400021
2016-06-08T02:47:57-07:00,642,14.266591,14.200004
2016-06-08T02:48:02-07:00,714,14.279938,14.400062
2016-06-08T02:48:07-07:00,786,14.290856,14.400035
2016-06-08T02:48:12-07:00,857,14.283278,14.199923
2016-06-08T02:48:13-07:00,858,14.284582,15.497018
