date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:30:46-07:00,0,0.000000,0.000000
2016-06-08T03:30:51-07:00,25,4.999716,4.999716
2016-06-08T03:30:56-07:00,51,5.099824,5.199937
2016-06-08T03:31:01-07:00,76,5.066554,5.000013
2016-06-08T03:31:06-07:00,103,5.149924,5.400040
2016-06-08T03:31:11-07:00,128,5.119928,4.999942
2016-06-08T03:31:16-07:00,155,5.166614,5.400052
2016-06-08T03:31:21-07:00,181,5.171378,5.199959
2016-06-08T03:31:26-07:00,206,5.149955,4.999998
2016-06-08T03:31:31-07:00,232,5.155515,5.199997
2016-06-08T03:31:36-07:00,257,5.139963,4.999988
2016-06-08T03:31:41-07:00,284,5.163604,5.400019
2016-06-08T03:31:46-07:00,310,5.166643,5.200069
2016-06-08T03:31:46-07:00,311,5.162252,4.085779
