date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T22:39:42-08:00,0,0,0.000000
2015-12-27T22:39:43-08:00,0,0,0.000000
2015-12-27T22:39:44-08:00,0,0,0.000000
2015-12-27T22:39:45-08:00,0,0,0.000000
2015-12-27T22:39:46-08:00,0,0,0.000000
2015-12-27T22:39:47-08:00,0,0,0.000000
2015-12-27T22:39:48-08:00,1000,1022787,0.170430
2015-12-27T22:39:49-08:00,1000,1022787,0.146104
2015-12-27T22:39:50-08:00,2000,2041607,0.255187
2015-12-27T22:39:51-08:00,2000,2041607,0.226836
2015-12-27T22:39:52-08:00,2000,2041607,0.204152
2015-12-27T22:39:53-08:00,3000,3048832,0.277024
2015-12-27T22:39:54-08:00,3000,3048832,0.254062
2015-12-27T22:39:55-08:00,3000,3048832,0.234519
2015-12-27T22:39:56-08:00,4000,4065978,0.290420
2015-12-27T22:39:57-08:00,4000,4065978,0.271056
2015-12-27T22:39:58-08:00,4000,4065978,0.254117
2015-12-27T22:39:59-08:00,5000,5080124,0.298825
2015-12-27T22:40:00-08:00,5000,5080124,0.282223
2015-12-27T22:40:01-08:00,6000,6100702,0.321082
2015-12-27T22:40:02-08:00,6000,6100702,0.305029
2015-12-27T22:40:03-08:00,7000,7120523,0.339065
2015-12-27T22:40:04-08:00,7000,7120523,0.323655
2015-12-27T22:40:05-08:00,7000,7120523,0.309582
2015-12-27T22:40:06-08:00,8000,8131173,0.338794
2015-12-27T22:40:07-08:00,8000,8131173,0.325242
2015-12-27T22:40:08-08:00,9000,9149804,0.351910
2015-12-27T22:40:09-08:00,9000,9149804,0.338876
2015-12-27T22:40:10-08:00,10000,10167406,0.363115
2015-12-27T22:40:11-08:00,10000,10167406,0.350595
2015-12-27T22:40:12-08:00,10000,10167406,0.338909
2015-12-27T22:40:13-08:00,11000,11182239,0.360713
2015-12-27T22:40:14-08:00,11000,11182239,0.349441
2015-12-27T22:40:15-08:00,12000,12199594,0.369680
2015-12-27T22:40:16-08:00,12000,12199594,0.358808
2015-12-27T22:40:17-08:00,12000,12199594,0.348555
2015-12-27T22:40:18-08:00,13000,13210416,0.366951
2015-12-27T22:40:19-08:00,13000,13210416,0.357034
2015-12-27T22:40:20-08:00,14000,14218243,0.374160
2015-12-27T22:40:21-08:00,14000,14218243,0.364566
2015-12-27T22:40:22-08:00,15000,15232383,0.380806
2015-12-27T22:40:23-08:00,15000,15232383,0.371518
2015-12-27T22:40:24-08:00,16000,16235170,0.386542
2015-12-27T22:40:25-08:00,16000,16235170,0.377558
2015-12-27T22:40:26-08:00,16000,16235170,0.368978
2015-12-27T22:40:27-08:00,16000,16235170,0.360778
2015-12-27T22:40:28-08:00,17000,17246258,0.374915
2015-12-27T22:40:29-08:00,17000,17246258,0.366938
2015-12-27T22:40:30-08:00,17000,17246258,0.359294
2015-12-27T22:40:31-08:00,18000,18250833,0.372463
2015-12-27T22:40:32-08:00,18000,18250833,0.365014
2015-12-27T22:40:33-08:00,18000,18250833,0.357856
2015-12-27T22:40:34-08:00,19000,19253675,0.370259
2015-12-27T22:40:35-08:00,19000,19253675,0.363274
2015-12-27T22:40:36-08:00,19000,19253675,0.356547
2015-12-27T22:40:37-08:00,19000,19253675,0.350064
2015-12-27T22:40:38-08:00,19000,19253675,0.343813
2015-12-27T22:40:39-08:00,19000,19253675,0.337781
2015-12-27T22:40:40-08:00,19000,19253675,0.331958
2015-12-27T22:40:41-08:00,19000,19253675,0.326078
2015-12-27T22:40:42-08:00,20000,20262967,0.337714
2015-12-27T22:40:43-08:00,20000,20262967,0.332177
2015-12-27T22:40:44-08:00,20000,20262967,0.326820
2015-12-27T22:40:45-08:00,21000,21274111,0.337682
2015-12-27T22:40:46-08:00,21000,21274111,0.332406
2015-12-27T22:40:47-08:00,21000,21274111,0.327292
2015-12-27T22:40:48-08:00,22000,22292285,0.337759
2015-12-27T22:40:49-08:00,22000,22292285,0.332718
2015-12-27T22:40:50-08:00,22000,22292285,0.327826
2015-12-27T22:40:51-08:00,23000,23315047,0.337897
2015-12-27T22:40:52-08:00,23000,23315047,0.333070
2015-12-27T22:40:53-08:00,23000,23315047,0.328379
2015-12-27T22:40:54-08:00,24000,24329327,0.337905
2015-12-27T22:40:55-08:00,24000,24329327,0.333277
2015-12-27T22:40:56-08:00,24000,24329327,0.328773
2015-12-27T22:40:57-08:00,24000,24329327,0.324389
2015-12-27T22:40:58-08:00,25000,25346473,0.333505
2015-12-27T22:40:59-08:00,25000,25346473,0.329173
2015-12-27T22:41:00-08:00,25000,25346473,0.324953
2015-12-27T22:41:01-08:00,26000,26366625,0.333753
2015-12-27T22:41:02-08:00,26000,26366625,0.329581
2015-12-27T22:41:03-08:00,26000,26366625,0.325512
2015-12-27T22:41:04-08:00,26000,26366625,0.321543
2015-12-27T22:41:05-08:00,27000,27378185,0.329856
2015-12-27T22:41:06-08:00,27000,27378185,0.325929
2015-12-27T22:41:07-08:00,27000,27378185,0.322095
2015-12-27T22:41:08-08:00,27000,27378185,0.318349
2015-12-27T22:41:09-08:00,28000,28392653,0.326351
2015-12-27T22:41:10-08:00,28000,28392653,0.322642
2015-12-27T22:41:11-08:00,28000,28392653,0.319017
2015-12-27T22:41:12-08:00,29000,29408390,0.326758
2015-12-27T22:41:13-08:00,29000,29408390,0.323168
2015-12-27T22:41:14-08:00,29000,29408390,0.319655
2015-12-27T22:41:15-08:00,29000,29408390,0.316218
2015-12-27T22:41:16-08:00,30000,30419006,0.323601
2015-12-27T22:41:17-08:00,30000,30419006,0.320199
2015-12-27T22:41:18-08:00,30000,30419006,0.316864
2015-12-27T22:41:19-08:00,30000,30419006,0.313597
2015-12-27T22:41:20-08:00,30000,30419006,0.310397
2015-12-27T22:41:21-08:00,31000,31415095,0.317323
2015-12-27T22:41:22-08:00,31000,31415095,0.314150
2015-12-27T22:41:23-08:00,31000,31415095,0.311039
2015-12-27T22:41:24-08:00,31000,31415095,0.307990
2015-12-27T22:41:25-08:00,31000,31415095,0.305000
2015-12-27T22:41:26-08:00,31000,31415095,0.302067
2015-12-27T22:41:27-08:00,31000,31415095,0.299190
2015-12-27T22:41:28-08:00,32000,32420164,0.305849
2015-12-27T22:41:29-08:00,32000,32420164,0.302991
2015-12-27T22:41:30-08:00,32000,32420164,0.300186
2015-12-27T22:41:31-08:00,32000,32420164,0.297432
2015-12-27T22:41:32-08:00,33000,33430060,0.303909
2015-12-27T22:41:33-08:00,33000,33430060,0.301171
2015-12-27T22:41:34-08:00,33000,33430060,0.298482
2015-12-27T22:41:35-08:00,33000,33430060,0.295840
2015-12-27T22:41:36-08:00,33000,33430060,0.293245
2015-12-27T22:41:37-08:00,33000,33430060,0.290695
2015-12-27T22:41:38-08:00,33000,33430060,0.288189
2015-12-27T22:41:39-08:00,34000,34441547,0.294371
2015-12-27T22:41:40-08:00,34000,34441547,0.291877
2015-12-27T22:41:41-08:00,34000,34441547,0.289424
2015-12-27T22:41:42-08:00,34000,34441547,0.287012
2015-12-27T22:41:43-08:00,34000,34441547,0.284640
2015-12-27T22:41:44-08:00,34000,34441547,0.282307
2015-12-27T22:41:45-08:00,34000,34441547,0.280012
2015-12-27T22:41:46-08:00,34000,34441547,0.277754
2015-12-27T22:41:47-08:00,34000,34441547,0.275532
2015-12-27T22:41:48-08:00,34000,34441547,0.273345
2015-12-27T22:41:49-08:00,35000,35456989,0.279188
2015-12-27T22:41:50-08:00,35000,35456989,0.277007
2015-12-27T22:41:51-08:00,35000,35456989,0.274860
2015-12-27T22:41:52-08:00,35000,35456989,0.272745
2015-12-27T22:41:53-08:00,35000,35456989,0.270663
2015-12-27T22:41:54-08:00,36000,36464235,0.276243
2015-12-27T22:41:55-08:00,36000,36464235,0.274166
2015-12-27T22:41:56-08:00,36000,36464235,0.272120
2015-12-27T22:41:57-08:00,37000,37474099,0.277585
2015-12-27T22:41:58-08:00,37000,37474099,0.275544
2015-12-27T22:41:59-08:00,37000,37474099,0.273533
2015-12-27T22:42:00-08:00,37000,37474099,0.271551
2015-12-27T22:42:01-08:00,38000,38484053,0.276863
2015-12-27T22:42:02-08:00,38000,38484053,0.274885
2015-12-27T22:42:03-08:00,38000,38484053,0.272936
2015-12-27T22:42:04-08:00,38000,38484053,0.271014
2015-12-27T22:42:05-08:00,39000,39498320,0.276211
2015-12-27T22:42:06-08:00,39000,39498320,0.274293
2015-12-27T22:42:07-08:00,39000,39498320,0.272401
2015-12-27T22:42:08-08:00,40000,40513989,0.277492
2015-12-27T22:42:09-08:00,40000,40513989,0.275604
2015-12-27T22:42:10-08:00,40000,40513989,0.273742
2015-12-27T22:42:11-08:00,40000,40513989,0.271905
2015-12-27T22:42:12-08:00,41000,41528758,0.276858
2015-12-27T22:42:13-08:00,41000,41528758,0.275024
2015-12-27T22:42:14-08:00,41000,41528758,0.273215
2015-12-27T22:42:15-08:00,41000,41528758,0.271429
2015-12-27T22:42:16-08:00,42000,42541195,0.276241
2015-12-27T22:42:17-08:00,42000,42541195,0.274459
2015-12-27T22:42:18-08:00,42000,42541195,0.272699
2015-12-27T22:42:19-08:00,42000,42541195,0.270962
2015-12-27T22:42:20-08:00,42000,42541195,0.269247
2015-12-27T22:42:21-08:00,43000,43551358,0.273907
2015-12-27T22:42:22-08:00,43000,43551358,0.272195
2015-12-27T22:42:23-08:00,43000,43551358,0.270505
2015-12-27T22:42:24-08:00,44000,44556048,0.275037
2015-12-27T22:42:25-08:00,44000,44556048,0.273349
2015-12-27T22:42:26-08:00,44000,44556048,0.271682
2015-12-27T22:42:27-08:00,44000,44556048,0.270036
2015-12-27T22:42:28-08:00,44000,44556048,0.268409
2015-12-27T22:42:29-08:00,45000,45580518,0.272936
2015-12-27T22:42:30-08:00,45000,45580518,0.271312
2015-12-27T22:42:31-08:00,45000,45580518,0.269707
2015-12-27T22:42:32-08:00,45000,45580518,0.268120
2015-12-27T22:42:33-08:00,46000,46598320,0.272504
2015-12-27T22:42:34-08:00,46000,46598320,0.270920
2015-12-27T22:42:35-08:00,46000,46598320,0.269354
2015-12-27T22:42:36-08:00,46000,46598320,0.267806
2015-12-27T22:42:37-08:00,46000,46598320,0.266275
2015-12-27T22:42:38-08:00,46000,46598320,0.264763
2015-12-27T22:42:39-08:00,46000,46598320,0.263267
2015-12-27T22:42:40-08:00,46000,46598320,0.261788
2015-12-27T22:42:41-08:00,46000,46598320,0.260325
2015-12-27T22:42:42-08:00,47000,47614354,0.264524
2015-12-27T22:42:43-08:00,47000,47614354,0.263062
2015-12-27T22:42:44-08:00,47000,47614354,0.261617
2015-12-27T22:42:45-08:00,47000,47614354,0.260187
2015-12-27T22:42:46-08:00,47000,47614354,0.258773
2015-12-27T22:42:47-08:00,47000,47614354,0.257374
2015-12-27T22:42:48-08:00,47000,47614354,0.255991
2015-12-27T22:42:49-08:00,47000,47614354,0.254622
2015-12-27T22:42:50-08:00,47000,47614354,0.253267
2015-12-27T22:42:51-08:00,47000,47614354,0.251927
2015-12-27T22:42:52-08:00,47000,47614354,0.250601
2015-12-27T22:42:54-08:00,47000,47614354,0.248028
2015-12-27T22:42:54-08:00,47000,47614354,0.247991
2015-12-27T22:42:55-08:00,47000,47614354,0.246706
2015-12-27T22:42:56-08:00,48000,48626994,0.250654
2015-12-27T22:42:57-08:00,48000,48626994,0.249369
2015-12-27T22:42:58-08:00,48000,48626994,0.248096
2015-12-27T22:42:59-08:00,48000,48626994,0.246837
2015-12-27T22:43:00-08:00,48000,48626994,0.245590
2015-12-27T22:43:01-08:00,48000,48626994,0.244356
2015-12-27T22:43:02-08:00,48000,48626994,0.243135
2015-12-27T22:43:03-08:00,48000,48626994,0.241925
2015-12-27T22:43:04-08:00,48000,48626994,0.240727
2015-12-27T22:43:05-08:00,49000,49638872,0.244526
2015-12-27T22:43:06-08:00,49000,49638872,0.243327
2015-12-27T22:43:07-08:00,49000,49638872,0.242140
2015-12-27T22:43:08-08:00,49000,49638872,0.240965
2015-12-27T22:43:09-08:00,49000,49638872,0.239801
2015-12-27T22:43:10-08:00,49000,49638872,0.238648
2015-12-27T22:43:11-08:00,49000,49638872,0.237506
2015-12-27T22:43:12-08:00,50000,50651542,0.241197
2015-12-27T22:43:13-08:00,50000,50651542,0.240054
2015-12-27T22:43:14-08:00,50000,50651542,0.238922
2015-12-27T22:43:15-08:00,50000,50651542,0.237800
2015-12-27T22:43:16-08:00,51000,51669660,0.241447
2015-12-27T22:43:17-08:00,51000,51669660,0.240322
2015-12-27T22:43:18-08:00,51000,51669660,0.239211
2015-12-27T22:43:19-08:00,51000,51669660,0.238109
2015-12-27T22:43:20-08:00,51000,51669660,0.237016
2015-12-27T22:43:21-08:00,51000,51669660,0.235934
2015-12-27T22:43:22-08:00,51000,51669660,0.234862
2015-12-27T22:43:23-08:00,51000,51669660,0.233799
2015-12-27T22:43:24-08:00,52000,52685121,0.237320
2015-12-27T22:43:25-08:00,52000,52685121,0.236256
2015-12-27T22:43:26-08:00,52000,52685121,0.235201
2015-12-27T22:43:27-08:00,53000,53700273,0.238667
2015-12-27T22:43:28-08:00,53000,53700273,0.237611
2015-12-27T22:43:29-08:00,53000,53700273,0.236565
2015-12-27T22:43:30-08:00,53000,53700273,0.235527
2015-12-27T22:43:31-08:00,54000,54709392,0.238905
2015-12-27T22:43:32-08:00,54000,54709392,0.237867
2015-12-27T22:43:33-08:00,54000,54709392,0.236837
2015-12-27T22:43:34-08:00,54000,54709392,0.235816
2015-12-27T22:43:35-08:00,55000,55719182,0.239138
2015-12-27T22:43:36-08:00,55000,55719182,0.238116
2015-12-27T22:43:37-08:00,55000,55719182,0.237102
2015-12-27T22:43:38-08:00,56000,56731191,0.240386
2015-12-27T22:43:39-08:00,56000,56731191,0.239372
2015-12-27T22:43:40-08:00,56000,56731191,0.238366
2015-12-27T22:43:41-08:00,56000,56731191,0.237369
2015-12-27T22:43:42-08:00,57000,57747920,0.240616
2015-12-27T22:43:43-08:00,57000,57747920,0.239617
2015-12-27T22:43:44-08:00,57000,57747920,0.238627
2015-12-27T22:43:45-08:00,57000,57747920,0.237645
2015-12-27T22:43:46-08:00,58000,58760715,0.240822
2015-12-27T22:43:47-08:00,58000,58760715,0.239839
2015-12-27T22:43:48-08:00,58000,58760715,0.238864
2015-12-27T22:43:49-08:00,59000,59777079,0.242012
2015-12-27T22:43:50-08:00,59000,59777079,0.241036
2015-12-27T22:43:51-08:00,59000,59777079,0.240068
2015-12-27T22:43:52-08:00,59000,59777079,0.239108
2015-12-27T22:43:53-08:00,59000,59777079,0.238155
2015-12-27T22:43:54-08:00,60000,60793761,0.241245
2015-12-27T22:43:55-08:00,60000,60793761,0.240291
2015-12-27T22:43:56-08:00,60000,60793761,0.239345
2015-12-27T22:43:57-08:00,60000,60793761,0.238407
2015-12-27T22:43:58-08:00,61000,61805178,0.241426
2015-12-27T22:43:59-08:00,61000,61805178,0.240487
2015-12-27T22:44:00-08:00,61000,61805178,0.239555
2015-12-27T22:44:01-08:00,61000,61805178,0.238630
2015-12-27T22:44:02-08:00,61000,61805178,0.237712
2015-12-27T22:44:03-08:00,62000,62814906,0.240670
2015-12-27T22:44:04-08:00,62000,62814906,0.239751
2015-12-27T22:44:05-08:00,62000,62814906,0.238840
2015-12-27T22:44:06-08:00,62000,62814906,0.237935
2015-12-27T22:44:07-08:00,62000,62814906,0.237037
2015-12-27T22:44:08-08:00,63000,63829802,0.239961
2015-12-27T22:44:09-08:00,63000,63829802,0.239063
2015-12-27T22:44:10-08:00,63000,63829802,0.238171
2015-12-27T22:44:11-08:00,63000,63829802,0.237285
2015-12-27T22:44:12-08:00,63000,63829802,0.236406
2015-12-27T22:44:13-08:00,63000,63829802,0.235534
2015-12-27T22:44:14-08:00,63000,63829802,0.234668
2015-12-27T22:44:15-08:00,63000,63829802,0.233808
2015-12-27T22:44:16-08:00,64000,64845859,0.236663
2015-12-27T22:44:17-08:00,64000,64845859,0.235803
2015-12-27T22:44:18-08:00,64000,64845859,0.234948
2015-12-27T22:44:19-08:00,64000,64845859,0.234100
2015-12-27T22:44:20-08:00,64000,64845859,0.233258
2015-12-27T22:44:21-08:00,64000,64845859,0.232422
2015-12-27T22:44:22-08:00,64000,64845859,0.231592
2015-12-27T22:44:23-08:00,64000,64845859,0.230768
2015-12-27T22:44:24-08:00,64000,64845859,0.229950
2015-12-27T22:44:25-08:00,64000,64845859,0.229137
2015-12-27T22:44:26-08:00,64000,64845859,0.228330
2015-12-27T22:44:27-08:00,64000,64845859,0.227529
2015-12-27T22:44:28-08:00,64000,64845859,0.226733
2015-12-27T22:44:29-08:00,65000,65863620,0.229490
2015-12-27T22:44:30-08:00,65000,65863620,0.228693
2015-12-27T22:44:31-08:00,65000,65863620,0.227902
2015-12-27T22:44:32-08:00,65000,65863620,0.227116
2015-12-27T22:44:33-08:00,65000,65863620,0.226335
2015-12-27T22:44:34-08:00,65000,65863620,0.225560
2015-12-27T22:44:35-08:00,65000,65863620,0.224790
2015-12-27T22:44:36-08:00,65000,65863620,0.224026
2015-12-27T22:44:37-08:00,65000,65863620,0.223266
2015-12-27T22:44:38-08:00,66000,66879052,0.225942
2015-12-27T22:44:39-08:00,66000,66879052,0.225182
2015-12-27T22:44:40-08:00,66000,66879052,0.224426
2015-12-27T22:44:41-08:00,66000,66879052,0.223676
2015-12-27T22:44:42-08:00,66000,66879052,0.222930
2015-12-27T22:44:43-08:00,66000,66879052,0.222189
2015-12-27T22:44:44-08:00,66000,66879052,0.221454
2015-12-27T22:44:45-08:00,66000,66879052,0.220723
2015-12-27T22:44:46-08:00,66000,66879052,0.219997
2015-12-27T22:44:47-08:00,67000,67895973,0.222609
2015-12-27T22:44:48-08:00,67000,67895973,0.221882
2015-12-27T22:44:49-08:00,67000,67895973,0.221159
2015-12-27T22:44:50-08:00,67000,67895973,0.220441
2015-12-27T22:44:51-08:00,67000,67895973,0.219728
2015-12-27T22:44:52-08:00,67000,67895973,0.219019
2015-12-27T22:44:53-08:00,67000,67895973,0.218315
2015-12-27T22:44:54-08:00,68000,68913829,0.220877
2015-12-27T22:44:55-08:00,68000,68913829,0.220172
2015-12-27T22:44:56-08:00,68000,68913829,0.219471
2015-12-27T22:44:57-08:00,68000,68913829,0.218774
2015-12-27T22:44:58-08:00,68000,68913829,0.218081
2015-12-27T22:44:59-08:00,69000,69928350,0.220594
2015-12-27T22:45:00-08:00,69000,69928350,0.219900
2015-12-27T22:45:01-08:00,69000,69928350,0.219211
2015-12-27T22:45:02-08:00,69000,69928350,0.218526
2015-12-27T22:45:03-08:00,69000,69928350,0.217845
2015-12-27T22:45:04-08:00,70000,70938362,0.220305
2015-12-27T22:45:05-08:00,70000,70938362,0.219623
2015-12-27T22:45:06-08:00,70000,70938362,0.218945
2015-12-27T22:45:07-08:00,71000,71957053,0.221406
2015-12-27T22:45:08-08:00,71000,71957053,0.220727
2015-12-27T22:45:09-08:00,71000,71957053,0.220052
2015-12-27T22:45:10-08:00,71000,71957053,0.219381
2015-12-27T22:45:11-08:00,71000,71957053,0.218714
2015-12-27T22:45:12-08:00,71000,71957053,0.218051
2015-12-27T22:45:13-08:00,72000,72978282,0.220478
2015-12-27T22:45:14-08:00,72000,72978282,0.219814
2015-12-27T22:45:15-08:00,72000,72978282,0.219154
2015-12-27T22:45:16-08:00,72000,72978282,0.218498
2015-12-27T22:45:17-08:00,72000,72978282,0.217845
2015-12-27T22:45:18-08:00,72000,72978282,0.217197
2015-12-27T22:45:19-08:00,72000,72978282,0.216553
2015-12-27T22:45:20-08:00,72000,72978282,0.215912
2015-12-27T22:45:21-08:00,72000,72978282,0.215275
2015-12-27T22:45:22-08:00,72000,72978282,0.214642
2015-12-27T22:45:23-08:00,73000,73993472,0.216989
2015-12-27T22:45:24-08:00,73000,73993472,0.216355
2015-12-27T22:45:25-08:00,73000,73993472,0.215724
2015-12-27T22:45:26-08:00,73000,73993472,0.215097
2015-12-27T22:45:27-08:00,74000,75005393,0.217407
2015-12-27T22:45:28-08:00,74000,75005393,0.216778
2015-12-27T22:45:29-08:00,74000,75005393,0.216154
2015-12-27T22:45:30-08:00,74000,75005393,0.215532
2015-12-27T22:45:31-08:00,75000,76027125,0.217842
2015-12-27T22:45:32-08:00,75000,76027125,0.217220
2015-12-27T22:45:33-08:00,75000,76027125,0.216601
2015-12-27T22:45:34-08:00,75000,76027125,0.215986
2015-12-27T22:45:35-08:00,76000,77043768,0.218254
2015-12-27T22:45:36-08:00,76000,77043768,0.217638
2015-12-27T22:45:37-08:00,76000,77043768,0.217024
2015-12-27T22:45:38-08:00,76000,77043768,0.216415
2015-12-27T22:45:39-08:00,77000,78058943,0.218652
2015-12-27T22:45:40-08:00,77000,78058943,0.218041
2015-12-27T22:45:41-08:00,77000,78058943,0.217434
2015-12-27T22:45:42-08:00,77000,78058943,0.216830
2015-12-27T22:45:43-08:00,78000,79086658,0.219076
2015-12-27T22:45:44-08:00,78000,79086658,0.218471
2015-12-27T22:45:45-08:00,78000,79086658,0.217869
2015-12-27T22:45:46-08:00,78000,79086658,0.217271
2015-12-27T22:45:47-08:00,79000,80101904,0.219457
2015-12-27T22:45:48-08:00,79000,80101904,0.218857
2015-12-27T22:45:49-08:00,79000,80101904,0.218261
2015-12-27T22:45:50-08:00,79000,80101904,0.217668
2015-12-27T22:45:51-08:00,80000,81113427,0.219819
2015-12-27T22:45:52-08:00,80000,81113427,0.219225
2015-12-27T22:45:53-08:00,80000,81113427,0.218634
2015-12-27T22:45:54-08:00,80000,81113427,0.218047
2015-12-27T22:45:55-08:00,80000,81113427,0.217462
2015-12-27T22:45:56-08:00,80000,81113427,0.216881
2015-12-27T22:45:57-08:00,81000,82125309,0.219001
2015-12-27T22:45:58-08:00,81000,82125309,0.218418
2015-12-27T22:45:59-08:00,81000,82125309,0.217839
2015-12-27T22:46:00-08:00,81000,82125309,0.217262
2015-12-27T22:46:01-08:00,82000,83137034,0.219359
