date,queries_finished,avg_queries_per_second,queries_per_second
2018-01-18T02:15:05-08:00,0,0.000000,0.000000
2018-01-18T02:15:10-08:00,15226,3045.019596,3045.019789
2018-01-18T02:15:15-08:00,30258,3025.726294,3006.431646
2018-01-18T02:15:20-08:00,45481,3032.019947,3044.607591
2018-01-18T02:15:25-08:00,61195,3059.719809,3142.821235
2018-01-18T02:15:30-08:00,77203,3088.096933,3201.606790
2018-01-18T02:15:35-08:00,92785,3092.807405,3116.359634
2018-01-18T02:15:40-08:00,108168,3090.495204,3076.621787
2018-01-18T02:15:45-08:00,124655,3116.358329,3297.401401
2018-01-18T02:15:50-08:00,139545,3100.984263,2977.991429
2018-01-18T02:15:55-08:00,154343,3086.847523,2959.615549
2018-01-18T02:16:00-08:00,170710,3103.806465,3273.396380
2018-01-18T02:16:05-08:00,186505,3108.408004,3159.025529
2018-01-18T02:16:05-08:00,186506,3108.417350,3159.136258
