date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-01-04T13:52:13-08:00,0,0,0.000000,0.000000
2016-01-04T13:52:14-08:00,0,0,0.000000,0.000000
2016-01-04T13:52:15-08:00,3000,3048832,1.523924,3.059341
2016-01-04T13:52:17-08:00,7000,7120523,2.355447,3.982653
2016-01-04T13:52:17-08:00,11000,11182239,2.795161,4.154921
2016-01-04T13:52:18-08:00,15000,15232383,3.046241,4.050890
2016-01-04T13:52:19-08:00,18000,18250833,3.041615,3.018484
2016-01-04T13:52:20-08:00,24000,24332193,3.475828,6.081194
2016-01-04T13:52:21-08:00,26000,26366625,3.291046,2.011856
2016-01-04T13:52:22-08:00,32000,32420164,3.602067,6.122054
2016-01-04T13:52:23-08:00,36000,36466853,3.646521,4.046614
2016-01-04T13:52:24-08:00,39000,39498320,3.590589,3.031283
2016-01-04T13:52:25-08:00,43000,43543611,3.628510,4.045701
2016-01-04T13:52:26-08:00,47000,47610960,3.662256,4.067203
2016-01-04T13:52:27-08:00,51000,51667003,3.690380,4.056006
2016-01-04T13:52:28-08:00,55000,55719182,3.714503,4.052231
2016-01-04T13:52:29-08:00,59000,59777079,3.735964,4.057893
2016-01-04T13:52:30-08:00,60000,60788496,3.575682,1.011328
2016-01-04T13:52:31-08:00,60000,60788496,3.377049,0.000000
2016-01-04T13:52:32-08:00,60000,60788496,3.199304,0.000000
2016-01-04T13:52:33-08:00,60000,60788496,3.039350,0.000000
2016-01-04T13:52:34-08:00,61000,61805178,2.943036,1.016690
2016-01-04T13:52:35-08:00,64000,64845859,2.947476,3.040720
2016-01-04T13:52:36-08:00,69000,69928350,3.040302,5.082530
2016-01-04T13:52:37-08:00,73000,73984164,3.082616,4.055890
2016-01-04T13:52:38-08:00,76000,77043768,3.081694,3.059547
2016-01-04T13:52:39-08:00,81000,82125309,3.158609,5.081535
2016-01-04T13:52:40-08:00,85000,86142022,3.190391,4.016734
2016-01-04T13:52:41-08:00,88000,89187464,3.185216,3.045488
2016-01-04T13:52:42-08:00,93000,94265024,3.250467,5.077520
2016-01-04T13:52:43-08:00,94000,95274291,3.175761,1.009263
2016-01-04T13:52:44-08:00,94000,95274291,3.073323,0.000000
2016-01-04T13:52:45-08:00,94000,95274291,2.977278,0.000000
2016-01-04T13:52:46-08:00,94000,95274291,2.887060,0.000000
2016-01-04T13:52:47-08:00,95000,96285688,2.831892,1.011379
2016-01-04T13:52:48-08:00,99000,100337640,2.866753,4.052052
2016-01-04T13:52:49-08:00,100000,101347173,2.876106,4.256294
