date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T19:28:18-08:00,0,0,0.000000
2015-12-27T19:28:19-08:00,0,0,0.000000
2015-12-27T19:28:20-08:00,2000,2041607,1.019500
2015-12-27T19:28:21-08:00,6000,6100702,2.032641
2015-12-27T19:28:22-08:00,10000,10167406,2.541502
2015-12-27T19:28:23-08:00,14000,14218243,2.843327
2015-12-27T19:28:24-08:00,17000,17239745,2.873029
2015-12-27T19:28:25-08:00,22000,22296873,3.183767
2015-12-27T19:28:26-08:00,27000,27378185,3.422038
2015-12-27T19:28:27-08:00,31000,31415095,3.490328
2015-12-27T19:28:28-08:00,35000,35456989,3.545480
2015-12-27T19:28:29-08:00,38000,38484053,3.498347
2015-12-27T19:28:30-08:00,42000,42541195,3.544921
2015-12-27T19:28:31-08:00,46000,46589884,3.583668
2015-12-27T19:28:32-08:00,50000,50656990,3.618199
2015-12-27T19:28:33-08:00,54000,54710063,3.647198
2015-12-27T19:28:34-08:00,55000,55722858,3.482549
2015-12-27T19:28:35-08:00,55000,55722858,3.277683
2015-12-27T19:28:36-08:00,55000,55722858,3.095601
2015-12-27T19:28:37-08:00,55000,55722858,2.932676
2015-12-27T19:28:38-08:00,56000,56734867,2.836653
2015-12-27T19:28:39-08:00,60000,60788496,2.894605
2015-12-27T19:28:40-08:00,62000,62814906,2.855147
2015-12-27T19:28:41-08:00,66000,66879052,2.907706
2015-12-27T19:28:42-08:00,70000,70938362,2.955689
2015-12-27T19:28:43-08:00,74000,75005393,3.000141
2015-12-27T19:28:44-08:00,78000,79086658,3.041722
2015-12-27T19:28:45-08:00,82000,83137034,3.079078
2015-12-27T19:28:46-08:00,86000,87154347,3.112585
2015-12-27T19:28:47-08:00,89000,90201545,3.110331
2015-12-27T19:28:48-08:00,91000,92232589,3.074356
2015-12-27T19:28:49-08:00,91000,92232589,2.975186
2015-12-27T19:28:50-08:00,91000,92232589,2.882212
2015-12-27T19:28:51-08:00,91000,92232589,2.794871
2015-12-27T19:28:52-08:00,91000,92232589,2.712672
2015-12-27T19:28:53-08:00,95000,96285688,2.750969
2015-12-27T19:28:54-08:00,99000,100337640,2.787108
2015-12-27T19:28:54-08:00,100000,101347173,2.802186
