date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T19:53:23-07:00,0,0.000000,0.000000
2016-06-06T19:53:28-07:00,25,4.999700,4.999700
2016-06-06T19:53:33-07:00,51,5.099858,5.200022
2016-06-06T19:53:38-07:00,76,5.066580,5.000022
2016-06-06T19:53:43-07:00,100,4.999920,4.799939
2016-06-06T19:53:48-07:00,126,5.039934,5.199993
2016-06-06T19:53:53-07:00,151,5.033280,5.000008
2016-06-06T19:53:58-07:00,177,5.057102,5.200041
2016-06-06T19:54:03-07:00,202,5.049968,5.000025
2016-06-06T19:54:08-07:00,227,5.044416,5.000003
2016-06-06T19:54:13-07:00,253,5.059966,5.199910
2016-06-06T19:54:18-07:00,278,5.054522,5.000079
2016-06-06T19:54:23-07:00,303,5.049979,5.000009
2016-06-06T19:54:24-07:00,304,5.059551,11.886642
