date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-24T04:13:54-08:00,0,0.000000,0.000000
2017-01-24T04:13:59-08:00,688,137.591652,137.591656
2017-01-24T04:14:04-08:00,1448,144.794712,151.998120
2017-01-24T04:14:09-08:00,2206,147.063005,151.599749
2017-01-24T04:14:14-08:00,2966,148.297516,152.001170
2017-01-24T04:14:19-08:00,3736,149.438069,154.000367
2017-01-24T04:14:24-08:00,4642,154.731338,181.197690
2017-01-24T04:14:29-08:00,5432,155.198472,158.001334
2017-01-24T04:14:34-08:00,6202,155.048570,153.999248
2017-01-24T04:14:39-08:00,7146,158.798327,188.796030
2017-01-24T04:14:44-08:00,7788,155.758260,128.397828
2017-01-24T04:14:49-08:00,8563,155.689654,155.003574
2017-01-24T04:14:54-08:00,9362,156.032707,159.806469
2017-01-24T04:14:54-08:00,9363,156.035879,192.716325
