date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T11:38:44-07:00,0,0.000000,0.000000
2016-06-08T11:38:49-07:00,61,12.199156,12.199157
2016-06-08T11:38:54-07:00,123,12.299548,12.399946
2016-06-08T11:38:59-07:00,186,12.399764,12.600208
2016-06-08T11:39:04-07:00,247,12.349770,12.199788
2016-06-08T11:39:09-07:00,308,12.319801,12.199921
2016-06-08T11:39:14-07:00,370,12.333184,12.400101
2016-06-08T11:39:19-07:00,432,12.342717,12.399913
2016-06-08T11:39:24-07:00,495,12.374889,12.600104
2016-06-08T11:39:29-07:00,557,12.377677,12.399975
2016-06-08T11:39:34-07:00,619,12.379907,12.399978
2016-06-08T11:39:39-07:00,682,12.399915,12.600000
2016-06-08T11:39:44-07:00,744,12.399939,12.400208
2016-06-08T11:39:44-07:00,745,12.413486,66.308385
