date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-05T03:38:17-08:00,0,0.000000,0.000000
2017-03-05T03:38:22-08:00,64,12.799124,12.799124
2017-03-05T03:38:27-08:00,129,12.899582,13.000048
2017-03-05T03:38:32-08:00,194,12.933054,12.999998
2017-03-05T03:38:37-08:00,257,12.849766,12.599898
2017-03-05T03:38:42-08:00,322,12.879826,13.000070
2017-03-05T03:38:47-08:00,386,12.866514,12.799957
2017-03-05T03:38:52-08:00,451,12.885587,13.000021
2017-03-05T03:38:57-08:00,515,12.874883,12.799960
2017-03-05T03:39:02-08:00,580,12.888790,13.000047
2017-03-05T03:39:07-08:00,645,12.899899,12.999874
2017-03-05T03:39:12-08:00,710,12.909007,13.000088
2017-03-05T03:39:17-08:00,775,12.916607,13.000217
2017-03-05T03:39:17-08:00,776,12.915353,12.011615
