date,queries_finished,avg_queries_per_second,queries_per_second
2017-02-01T03:41:16-08:00,0,0.000000,0.000000
2017-02-01T03:41:21-08:00,13943,2788.460772,2788.460851
2017-02-01T03:41:26-08:00,29294,2929.325689,3070.197526
2017-02-01T03:41:31-08:00,44767,2984.422109,3094.618399
2017-02-01T03:41:36-08:00,60254,3012.662223,3097.383377
2017-02-01T03:41:41-08:00,75142,3005.653450,2977.617837
2017-02-01T03:41:46-08:00,89777,2992.543596,2926.993888
2017-02-01T03:41:51-08:00,106007,3028.752628,3246.009099
2017-02-01T03:41:56-08:00,121530,3038.233656,3104.601296
2017-02-01T03:42:01-08:00,136296,3028.782573,2953.174160
2017-02-01T03:42:06-08:00,151365,3027.287151,3013.828153
2017-02-01T03:42:11-08:00,166410,3025.624238,3008.995066
2017-02-01T03:42:16-08:00,183293,3054.875841,3376.649473
