date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:08:32-07:00,0,0.000000,0.000000
2016-06-08T03:08:37-07:00,12,2.399877,2.399877
2016-06-08T03:08:42-07:00,25,2.499914,2.599956
2016-06-08T03:08:47-07:00,39,2.599940,2.799998
2016-06-08T03:08:52-07:00,52,2.599954,2.599997
2016-06-08T03:08:57-07:00,66,2.639964,2.800007
2016-06-08T03:09:02-07:00,78,2.599973,2.400014
2016-06-08T03:09:07-07:00,91,2.599974,2.599980
2016-06-08T03:09:12-07:00,106,2.649982,3.000041
2016-06-08T03:09:17-07:00,119,2.644424,2.599967
2016-06-08T03:09:22-07:00,133,2.659982,2.799999
2016-06-08T03:09:27-07:00,146,2.654529,2.600001
2016-06-08T03:09:32-07:00,160,2.666655,2.800045
2016-06-08T03:09:32-07:00,161,2.671209,3.675586
