date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-03T03:29:06-07:00,0,0.000000,0.000000
2016-10-03T03:29:11-07:00,28,5.599607,5.599607
2016-10-03T03:29:16-07:00,58,5.799503,5.999393
2016-10-03T03:29:21-07:00,87,5.799650,5.799943
2016-10-03T03:29:26-07:00,117,5.849908,6.000712
2016-10-03T03:29:31-07:00,146,5.839918,5.799956
2016-10-03T03:29:36-07:00,175,5.833106,5.799054
2016-10-03T03:29:41-07:00,205,5.857085,6.000989
2016-10-03T03:29:46-07:00,235,5.874928,5.999825
2016-10-03T03:29:51-07:00,265,5.888829,6.000041
2016-10-03T03:29:56-07:00,295,5.899961,6.000149
2016-10-03T03:30:01-07:00,324,5.890872,5.799982
2016-10-03T03:30:06-07:00,353,5.883301,5.800018
2016-10-03T03:30:06-07:00,354,5.896562,28.854951
