date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-18T04:04:01-08:00,0,0.000000,0.000000
2016-11-18T04:04:06-08:00,6419,1283.705245,1283.705304
2016-11-18T04:04:11-08:00,13200,1319.961202,1356.220381
2016-11-18T04:04:16-08:00,19926,1328.371535,1345.192601
2016-11-18T04:04:21-08:00,26676,1333.778909,1350.001395
2016-11-18T04:04:26-08:00,33406,1336.223989,1346.004499
2016-11-18T04:04:31-08:00,40145,1338.151479,1347.788965
2016-11-18T04:04:36-08:00,46789,1336.816817,1328.808700
2016-11-18T04:04:41-08:00,53569,1339.213828,1355.992965
2016-11-18T04:04:46-08:00,60255,1338.990350,1337.202510
2016-11-18T04:04:51-08:00,67029,1340.571275,1354.799698
2016-11-18T04:04:56-08:00,73784,1341.519112,1350.997528
2016-11-18T04:05:01-08:00,80578,1342.960452,1358.815474
2016-11-18T04:05:01-08:00,80579,1342.962805,1563.697206
