date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T10:58:16-07:00,0,0.000000,0.000000
2016-06-08T10:58:21-07:00,102,20.398707,20.398708
2016-06-08T10:58:26-07:00,206,20.599098,20.799497
2016-06-08T10:58:31-07:00,310,20.666171,20.800325
2016-06-08T10:58:36-07:00,413,20.649569,20.599762
2016-06-08T10:58:41-07:00,517,20.679705,20.800254
2016-06-08T10:58:46-07:00,621,20.699760,20.800037
2016-06-08T10:58:51-07:00,726,20.742372,20.998022
2016-06-08T10:58:56-07:00,828,20.699811,20.401847
2016-06-08T10:59:01-07:00,932,20.710956,20.800118
2016-06-08T10:59:06-07:00,1036,20.719859,20.799988
2016-06-08T10:59:11-07:00,1141,20.745149,20.998025
2016-06-08T10:59:16-07:00,1244,20.733230,20.602108
2016-06-08T10:59:16-07:00,1245,20.738534,30.420389
