date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-15T01:18:18-08:00,0,0.000000,0.000000
2017-01-15T01:18:23-08:00,61,12.199434,12.199435
2017-01-15T01:18:28-08:00,125,12.499610,12.799795
2017-01-15T01:18:33-08:00,190,12.666453,13.000153
2017-01-15T01:18:38-08:00,254,12.699801,12.799845
2017-01-15T01:18:43-08:00,318,12.719868,12.800141
2017-01-15T01:18:48-08:00,381,12.699863,12.599835
2017-01-15T01:18:53-08:00,443,12.657028,12.400015
2017-01-15T01:18:58-08:00,507,12.674901,12.800017
2017-01-15T01:19:03-08:00,572,12.711018,12.999955
2017-01-15T01:19:08-08:00,637,12.739918,13.000018
2017-01-15T01:19:13-08:00,702,12.763563,13.000010
2017-01-15T01:19:18-08:00,766,12.766616,12.800210
2017-01-15T01:19:18-08:00,767,12.781883,152.175107
