date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-16T03:51:34-08:00,0,0.000000,0.000000
2017-01-16T03:51:39-08:00,31,6.199415,6.199416
2017-01-16T03:51:44-08:00,61,6.099605,5.999788
2017-01-16T03:51:49-08:00,92,6.133186,6.200358
2017-01-16T03:51:54-08:00,123,6.149889,6.199997
2017-01-16T03:51:59-08:00,154,6.159910,6.199996
2017-01-16T03:52:04-08:00,186,6.199926,6.400012
2017-01-16T03:52:09-08:00,216,6.171371,6.000037
2017-01-16T03:52:14-08:00,247,6.174947,6.199977
2017-01-16T03:52:19-08:00,278,6.177728,6.199973
2017-01-16T03:52:24-08:00,309,6.179960,6.200052
2017-01-16T03:52:29-08:00,340,6.181783,6.200014
2017-01-16T03:52:34-08:00,371,6.183304,6.200029
2017-01-16T03:52:34-08:00,372,6.192867,14.531418
