date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-28T10:05:49-08:00,0,0,0.000000
2015-12-28T10:05:50-08:00,0,0,0.000000
2015-12-28T10:05:51-08:00,0,0,0.000000
2015-12-28T10:05:52-08:00,0,0,0.000000
2015-12-28T10:05:53-08:00,0,0,0.000000
2015-12-28T10:05:54-08:00,0,0,0.000000
2015-12-28T10:05:55-08:00,0,0,0.000000
2015-12-28T10:05:56-08:00,0,0,0.000000
2015-12-28T10:05:57-08:00,0,0,0.000000
2015-12-28T10:05:58-08:00,0,0,0.000000
2015-12-28T10:05:59-08:00,0,0,0.000000
2015-12-28T10:06:00-08:00,0,0,0.000000
2015-12-28T10:06:01-08:00,0,0,0.000000
2015-12-28T10:06:02-08:00,0,0,0.000000
2015-12-28T10:06:03-08:00,0,0,0.000000
2015-12-28T10:06:04-08:00,1000,1022787,0.068183
2015-12-28T10:06:05-08:00,1000,1022787,0.063922
2015-12-28T10:06:06-08:00,2000,2041607,0.120092
2015-12-28T10:06:07-08:00,3000,3048832,0.169375
2015-12-28T10:06:08-08:00,4000,4065978,0.213994
2015-12-28T10:06:09-08:00,6000,6100702,0.305029
2015-12-28T10:06:10-08:00,7000,7120523,0.339066
2015-12-28T10:06:11-08:00,7000,7120523,0.323651
2015-12-28T10:06:12-08:00,7000,7120523,0.309582
2015-12-28T10:06:13-08:00,8000,8131173,0.338793
2015-12-28T10:06:14-08:00,9000,9149804,0.365985
2015-12-28T10:06:15-08:00,10000,10167406,0.391047
2015-12-28T10:06:16-08:00,11000,11182239,0.414150
2015-12-28T10:06:17-08:00,12000,12199594,0.435689
2015-12-28T10:06:18-08:00,12000,12199594,0.420609
2015-12-28T10:06:19-08:00,12000,12199594,0.406648
2015-12-28T10:06:20-08:00,13000,13210416,0.426137
2015-12-28T10:06:21-08:00,14000,14218243,0.444313
2015-12-28T10:06:22-08:00,15000,15232383,0.461581
2015-12-28T10:06:23-08:00,15000,15232383,0.448003
2015-12-28T10:06:24-08:00,15000,15232383,0.435206
2015-12-28T10:06:25-08:00,16000,16235170,0.450972
2015-12-28T10:06:26-08:00,17000,17246258,0.466110
2015-12-28T10:06:27-08:00,18000,18250833,0.480279
2015-12-28T10:06:28-08:00,19000,19253675,0.493677
2015-12-28T10:06:29-08:00,19000,19253675,0.481335
2015-12-28T10:06:30-08:00,19000,19253675,0.469597
2015-12-28T10:06:31-08:00,20000,20262967,0.482447
2015-12-28T10:06:32-08:00,21000,21274111,0.494741
2015-12-28T10:06:33-08:00,21000,21274111,0.483497
2015-12-28T10:06:34-08:00,22000,22292285,0.495379
2015-12-28T10:06:35-08:00,22000,22292285,0.484610
2015-12-28T10:06:36-08:00,23000,23315047,0.495891
2015-12-28T10:06:37-08:00,24000,24329327,0.506856
2015-12-28T10:06:38-08:00,24000,24329327,0.496513
2015-12-28T10:06:39-08:00,25000,25346473,0.506925
2015-12-28T10:06:40-08:00,25000,25346473,0.496984
2015-12-28T10:06:41-08:00,26000,26366625,0.507046
2015-12-28T10:06:42-08:00,27000,27378185,0.516565
2015-12-28T10:06:43-08:00,27000,27378185,0.507000
2015-12-28T10:06:44-08:00,28000,28392653,0.516226
2015-12-28T10:06:45-08:00,29000,29408390,0.525146
2015-12-28T10:06:46-08:00,29000,29408390,0.515931
2015-12-28T10:06:47-08:00,29000,29408390,0.507038
2015-12-28T10:06:48-08:00,30000,30419006,0.515573
2015-12-28T10:06:49-08:00,30000,30419006,0.506980
2015-12-28T10:06:50-08:00,31000,31415095,0.514998
2015-12-28T10:06:51-08:00,31000,31415095,0.506690
2015-12-28T10:06:52-08:00,32000,32420164,0.514603
2015-12-28T10:06:53-08:00,33000,33430060,0.522341
2015-12-28T10:06:54-08:00,33000,33430060,0.514305
2015-12-28T10:06:55-08:00,34000,34441547,0.521838
2015-12-28T10:06:56-08:00,35000,35456989,0.529205
2015-12-28T10:06:57-08:00,35000,35456989,0.521422
2015-12-28T10:06:58-08:00,35000,35456989,0.513867
2015-12-28T10:06:59-08:00,36000,36464235,0.520915
2015-12-28T10:07:00-08:00,37000,37474099,0.527801
2015-12-28T10:07:01-08:00,37000,37474099,0.520471
2015-12-28T10:07:02-08:00,37000,37474099,0.513340
2015-12-28T10:07:03-08:00,38000,38484053,0.520052
2015-12-28T10:07:04-08:00,39000,39498320,0.526641
2015-12-28T10:07:05-08:00,39000,39498320,0.519712
2015-12-28T10:07:06-08:00,40000,40513989,0.526152
2015-12-28T10:07:07-08:00,40000,40513989,0.519407
2015-12-28T10:07:08-08:00,41000,41528758,0.525676
2015-12-28T10:07:09-08:00,41000,41528758,0.519107
2015-12-28T10:07:10-08:00,42000,42541195,0.525197
2015-12-28T10:07:11-08:00,42000,42541195,0.518793
2015-12-28T10:07:12-08:00,43000,43551358,0.524713
2015-12-28T10:07:13-08:00,43000,43551358,0.518466
2015-12-28T10:07:14-08:00,43000,43551358,0.512367
2015-12-28T10:07:15-08:00,44000,44556048,0.518091
2015-12-28T10:07:16-08:00,45000,45580518,0.523912
2015-12-28T10:07:17-08:00,46000,46598320,0.529524
2015-12-28T10:07:18-08:00,46000,46598320,0.523574
2015-12-28T10:07:19-08:00,47000,47614354,0.529045
2015-12-28T10:07:20-08:00,47000,47614354,0.523232
2015-12-28T10:07:21-08:00,48000,48626994,0.528552
2015-12-28T10:07:22-08:00,48000,48626994,0.522869
2015-12-28T10:07:23-08:00,49000,49638872,0.528071
2015-12-28T10:07:24-08:00,49000,49638872,0.522511
2015-12-28T10:07:25-08:00,50000,50651542,0.527618
2015-12-28T10:07:26-08:00,50000,50651542,0.522179
2015-12-28T10:07:27-08:00,51000,51669660,0.527239
2015-12-28T10:07:28-08:00,52000,52685121,0.532170
2015-12-28T10:07:29-08:00,52000,52685121,0.526849
2015-12-28T10:07:30-08:00,52000,52685121,0.521547
2015-12-28T10:07:31-08:00,53000,53700273,0.526471
2015-12-28T10:07:32-08:00,54000,54709392,0.531156
2015-12-28T10:07:33-08:00,54000,54709392,0.526050
2015-12-28T10:07:34-08:00,55000,55719182,0.530657
2015-12-28T10:07:35-08:00,55000,55719182,0.525651
2015-12-28T10:07:36-08:00,56000,56731191,0.530195
2015-12-28T10:07:37-08:00,56000,56731191,0.525287
2015-12-28T10:07:38-08:00,57000,57747920,0.529795
2015-12-28T10:07:39-08:00,58000,58760715,0.534186
2015-12-28T10:07:40-08:00,58000,58760715,0.529374
2015-12-28T10:07:41-08:00,58000,58760715,0.524572
2015-12-28T10:07:42-08:00,59000,59777079,0.528999
2015-12-28T10:07:43-08:00,59000,59777079,0.524358
2015-12-28T10:07:44-08:00,59000,59777079,0.519799
2015-12-28T10:07:45-08:00,60000,60793761,0.524082
2015-12-28T10:07:46-08:00,61000,61805178,0.528248
2015-12-28T10:07:47-08:00,61000,61805178,0.523770
