date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-16T04:20:10-08:00,0,0.000000,0.000000
2016-11-16T04:20:15-08:00,486,97.193460,97.193464
2016-11-16T04:20:20-08:00,1095,109.495690,121.798606
2016-11-16T04:20:25-08:00,1740,115.997417,129.001538
2016-11-16T04:20:30-08:00,2324,116.198111,116.800209
2016-11-16T04:20:35-08:00,2924,116.958549,120.000360
2016-11-16T04:20:40-08:00,3537,117.898537,122.598472
2016-11-16T04:20:45-08:00,4185,119.570284,129.600968
2016-11-16T04:20:50-08:00,4770,119.249004,117.000026
2016-11-16T04:20:55-08:00,5370,119.332416,119.999712
2016-11-16T04:21:00-08:00,5985,119.699110,122.999361
2016-11-16T04:21:05-08:00,6632,120.581022,129.400221
2016-11-16T04:21:10-08:00,7215,120.249513,116.602803
2016-11-16T04:21:10-08:00,7216,120.226669,50.714802
