date,queries_finished,avg_queries_per_second,queries_per_second
2016-08-14T03:22:52-07:00,0,0.000000,0.000000
2016-08-14T03:22:57-07:00,29,5.799658,5.799658
2016-08-14T03:23:02-07:00,58,5.799791,5.799923
2016-08-14T03:23:07-07:00,88,5.866523,5.999994
2016-08-14T03:23:12-07:00,118,5.899892,6.000000
2016-08-14T03:23:17-07:00,148,5.919916,6.000013
2016-08-14T03:23:22-07:00,178,5.933262,5.999994
2016-08-14T03:23:27-07:00,207,5.914225,5.800001
2016-08-14T03:23:32-07:00,237,5.924945,5.999984
2016-08-14T03:23:37-07:00,267,5.933286,6.000020
2016-08-14T03:23:42-07:00,296,5.919957,5.799992
2016-08-14T03:23:47-07:00,327,5.945416,6.200004
2016-08-14T03:23:52-07:00,357,5.949972,6.000099
2016-08-14T03:23:53-07:00,358,5.954131,7.933658
