date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T19:10:43-07:00,0,0.000000,0.000000
2016-06-06T19:10:48-07:00,224,44.797945,44.797947
2016-06-06T19:10:53-07:00,448,44.799090,44.800235
2016-06-06T19:10:58-07:00,672,44.799414,44.800061
2016-06-06T19:11:03-07:00,897,44.849429,44.999476
2016-06-06T19:11:08-07:00,1124,44.959551,45.400042
2016-06-06T19:11:13-07:00,1349,44.966324,45.000194
2016-06-06T19:11:18-07:00,1575,44.999740,45.200234
2016-06-06T19:11:23-07:00,1801,45.024773,45.200006
2016-06-06T19:11:28-07:00,2027,45.044210,45.199707
2016-06-06T19:11:33-07:00,2252,45.039822,45.000333
2016-06-06T19:11:38-07:00,2478,45.054342,45.199538
2016-06-06T19:11:43-07:00,2702,45.033205,44.800698
2016-06-06T19:11:43-07:00,2703,45.037907,62.737457
