date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-04-25T02:23:00-07:00,0,0,0.000000,0.000000
2016-04-25T02:23:01-07:00,1000,1022787,1.022427,1.022427
2016-04-25T02:23:02-07:00,4000,4065978,2.031196,3.038898
2016-04-25T02:23:03-07:00,6000,6100702,2.033295,2.037501
2016-04-25T02:23:04-07:00,6000,6100702,1.524776,0.000000
2016-04-25T02:23:05-07:00,7000,7120523,1.424001,1.020517
2016-04-25T02:23:06-07:00,8000,8131173,1.354980,1.010057
2016-04-25T02:23:07-07:00,14000,14218243,2.031069,6.090594
2016-04-25T02:23:08-07:00,17000,17246258,2.152705,2.994884
2016-04-25T02:23:09-07:00,22000,22292285,2.476665,5.099602
2016-04-25T02:23:10-07:00,31000,31415095,3.141379,9.127503
2016-04-25T02:23:11-07:00,37000,37474099,3.406627,6.059383
2016-04-25T02:23:12-07:00,38000,38484053,3.206884,1.009858
2016-04-25T02:23:13-07:00,44000,44556048,3.427289,6.072429
2016-04-25T02:23:14-07:00,50000,50651542,3.617863,6.095342
2016-04-25T02:23:15-07:00,56000,56731191,3.781959,6.079196
2016-04-25T02:23:16-07:00,58000,58760715,3.671764,2.023606
2016-04-25T02:23:17-07:00,62000,62814906,3.694916,4.066556
2016-04-25T02:23:18-07:00,70000,70938362,3.940923,8.122788
2016-04-25T02:23:19-07:00,77000,78058943,4.108263,7.120356
2016-04-25T02:23:20-07:00,80000,81113427,4.053359,3.021441
2016-04-25T02:23:21-07:00,84000,85136369,4.054044,4.067913
2016-04-25T02:23:22-07:00,92000,93248267,4.238477,8.111410
2016-04-25T02:23:23-07:00,98000,99326753,4.318482,6.078659
2016-04-25T02:23:24-07:00,103000,104397974,4.349752,5.068613
2016-04-25T02:23:25-07:00,103000,104397974,4.175863,0.000000
2016-04-25T02:23:26-07:00,108000,109465879,4.210165,5.067684
2016-04-25T02:23:27-07:00,111000,112507194,4.166866,3.041129
2016-04-25T02:23:28-07:00,112000,113526683,4.054460,1.019482
2016-04-25T02:23:29-07:00,115000,116579168,4.019916,3.052613
2016-04-25T02:23:30-07:00,117000,118601071,3.953313,2.021860
2016-04-25T02:23:31-07:00,118000,119620246,3.858663,1.019160
2016-04-25T02:23:32-07:00,120000,121636455,3.801090,2.016249
2016-04-25T02:23:33-07:00,123000,124684472,3.778260,3.047760
2016-04-25T02:23:34-07:00,125000,126704732,3.726236,2.014403
2016-04-25T02:23:35-07:00,125000,126704732,3.620098,0.000000
2016-04-25T02:23:36-07:00,130000,131792776,3.660865,5.087564
2016-04-25T02:23:37-07:00,130000,131792776,3.561922,0.000000
2016-04-25T02:23:38-07:00,133000,134837514,3.548314,3.044800
2016-04-25T02:23:39-07:00,139000,140931820,3.613593,6.094203
2016-04-25T02:23:40-07:00,142000,143948092,3.598665,3.016404
2016-04-25T02:23:41-07:00,145000,146999645,3.585316,3.051408
2016-04-25T02:23:42-07:00,149000,151058096,3.596582,4.058474
2016-04-25T02:23:43-07:00,154000,156138110,3.631081,5.080057
2016-04-25T02:23:44-07:00,157000,159179807,3.617685,3.041673
2016-04-25T02:23:45-07:00,159000,161224782,3.582740,2.045060
2016-04-25T02:23:46-07:00,162000,164289137,3.571467,3.064210
2016-04-25T02:23:47-07:00,165000,167327736,3.560132,3.038697
2016-04-25T02:23:48-07:00,169000,171379789,3.570378,4.051958
2016-04-25T02:23:49-07:00,172000,174417615,3.559506,3.037676
2016-04-25T02:23:50-07:00,174000,176436815,3.528706,2.019356
2016-04-25T02:23:51-07:00,176000,178458012,3.499142,2.021036
2016-04-25T02:23:52-07:00,179000,181494267,3.490244,3.036440
2016-04-25T02:23:53-07:00,184000,186591541,3.520566,5.097345
2016-04-25T02:23:54-07:00,188000,190655568,3.530630,4.064009
2016-04-25T02:23:55-07:00,193000,195747012,3.559010,5.091570
2016-04-25T02:23:56-07:00,198000,200819774,3.586038,5.072563
2016-04-25T02:23:56-07:00,200000,202846298,3.610282,10.938261
