date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-28T10:50:40-08:00,0,0,0.000000
2015-12-28T10:50:41-08:00,0,0,0.000000
2015-12-28T10:50:42-08:00,1000,1022787,0.511225
2015-12-28T10:50:43-08:00,1000,1022787,0.340856
2015-12-28T10:50:44-08:00,2000,2041607,0.509947
2015-12-28T10:50:45-08:00,3000,3048832,0.609677
2015-12-28T10:50:46-08:00,3000,3048832,0.508107
2015-12-28T10:50:47-08:00,3000,3048832,0.435454
2015-12-28T10:50:48-08:00,5000,5080124,0.634985
2015-12-28T10:50:49-08:00,6000,6100702,0.677824
2015-12-28T10:50:50-08:00,7000,7120523,0.712024
2015-12-28T10:50:51-08:00,9000,9149804,0.831761
2015-12-28T10:50:52-08:00,10000,10167406,0.847253
2015-12-28T10:50:53-08:00,11000,11182239,0.860146
2015-12-28T10:50:54-08:00,13000,13210416,0.943571
2015-12-28T10:50:55-08:00,14000,14218243,0.947857
2015-12-28T10:50:56-08:00,15000,15232383,0.951996
2015-12-28T10:50:57-08:00,16000,16235170,0.954943
2015-12-28T10:50:58-08:00,16000,16235170,0.901935
2015-12-28T10:50:59-08:00,18000,18250833,0.960553
2015-12-28T10:51:00-08:00,19000,19253675,0.962665
2015-12-28T10:51:01-08:00,20000,20262967,0.964884
2015-12-28T10:51:02-08:00,22000,22292285,1.013265
2015-12-28T10:51:03-08:00,23000,23315047,1.013677
2015-12-28T10:51:04-08:00,24000,24329327,1.013704
2015-12-28T10:51:05-08:00,25000,25346473,1.013841
2015-12-28T10:51:06-08:00,26000,26366625,1.014085
2015-12-28T10:51:07-08:00,28000,28392653,1.051563
2015-12-28T10:51:08-08:00,29000,29408390,1.050285
2015-12-28T10:51:09-08:00,30000,30419006,1.048917
2015-12-28T10:51:10-08:00,31000,31415095,1.047153
2015-12-28T10:51:11-08:00,31000,31415095,1.013378
2015-12-28T10:51:12-08:00,33000,33430060,1.044676
2015-12-28T10:51:13-08:00,34000,34441547,1.043670
2015-12-28T10:51:14-08:00,35000,35456989,1.042840
2015-12-28T10:51:15-08:00,36000,36464235,1.041824
2015-12-28T10:51:16-08:00,38000,38484053,1.068991
2015-12-28T10:51:17-08:00,39000,39498320,1.067512
2015-12-28T10:51:18-08:00,40000,40513989,1.066145
2015-12-28T10:51:19-08:00,42000,42541195,1.090788
2015-12-28T10:51:20-08:00,43000,43551358,1.088774
2015-12-28T10:51:21-08:00,44000,44556048,1.086723
2015-12-28T10:51:22-08:00,45000,45580518,1.085240
2015-12-28T10:51:23-08:00,47000,47614354,1.107301
2015-12-28T10:51:24-08:00,48000,48626994,1.105150
2015-12-28T10:51:25-08:00,49000,49638872,1.103076
2015-12-28T10:51:26-08:00,51000,51669660,1.123244
2015-12-28T10:51:27-08:00,52000,52685121,1.120952
2015-12-28T10:51:28-08:00,53000,53700273,1.118748
2015-12-28T10:51:29-08:00,54000,54709392,1.116510
2015-12-28T10:51:30-08:00,56000,56731191,1.134615
2015-12-28T10:51:31-08:00,57000,57747920,1.132304
2015-12-28T10:51:32-08:00,58000,58760715,1.130006
2015-12-28T10:51:33-08:00,59000,59777079,1.127862
2015-12-28T10:51:34-08:00,61000,61805178,1.144532
2015-12-28T10:51:35-08:00,62000,62814906,1.142082
2015-12-28T10:51:36-08:00,63000,63829802,1.139811
2015-12-28T10:51:37-08:00,64000,64845859,1.137639
2015-12-28T10:51:38-08:00,65000,65863620,1.135572
2015-12-28T10:51:39-08:00,67000,67895973,1.150772
2015-12-28T10:51:40-08:00,68000,68913829,1.148557
2015-12-28T10:51:41-08:00,69000,69928350,1.146358
2015-12-28T10:51:42-08:00,70000,70938362,1.144160
2015-12-28T10:51:43-08:00,72000,72978282,1.158378
2015-12-28T10:51:44-08:00,73000,73993472,1.156141
2015-12-28T10:51:45-08:00,74000,75005393,1.153923
2015-12-28T10:51:46-08:00,75000,76027125,1.151919
2015-12-28T10:51:47-08:00,76000,77043768,1.149901
2015-12-28T10:51:48-08:00,77000,78058943,1.147920
2015-12-28T10:51:49-08:00,78000,79086658,1.146178
2015-12-28T10:51:50-08:00,80000,81113427,1.158757
2015-12-28T10:51:51-08:00,81000,82125309,1.156689
2015-12-28T10:51:52-08:00,83000,84142708,1.168643
2015-12-28T10:51:53-08:00,84000,85133367,1.166205
2015-12-28T10:51:54-08:00,85000,86142022,1.164075
2015-12-28T10:51:55-08:00,86000,87154347,1.162052
2015-12-28T10:51:56-08:00,87000,88167283,1.160090
2015-12-28T10:51:57-08:00,89000,90201545,1.171442
2015-12-28T10:51:58-08:00,90000,91222379,1.169510
2015-12-28T10:51:59-08:00,92000,93245265,1.180314
2015-12-28T10:52:00-08:00,94000,95274291,1.190923
2015-12-28T10:52:01-08:00,95000,96285688,1.188707
2015-12-28T10:52:02-08:00,96000,97296504,1.186537
2015-12-28T10:52:03-08:00,97000,98316284,1.184528
2015-12-28T10:52:04-08:00,98000,99323751,1.182420
2015-12-28T10:52:05-08:00,100000,101347173,1.192803
