date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-30T04:11:38-07:00,0,0.000000,0.000000
2016-09-30T04:11:43-07:00,628,125.591591,125.591596
2016-09-30T04:11:48-07:00,1343,134.295775,143.000577
2016-09-30T04:11:53-07:00,2071,138.063925,145.600488
2016-09-30T04:11:58-07:00,2797,139.847624,145.198780
2016-09-30T04:12:03-07:00,3538,141.518159,148.200433
2016-09-30T04:12:08-07:00,4285,142.831847,149.400392
2016-09-30T04:12:13-07:00,5037,143.912875,150.399066
2016-09-30T04:12:18-07:00,5785,144.623951,149.601585
2016-09-30T04:12:23-07:00,6480,143.999031,138.999645
2016-09-30T04:12:28-07:00,7177,143.539054,139.399263
2016-09-30T04:12:33-07:00,7893,143.508365,143.201463
2016-09-30T04:12:38-07:00,8617,143.616124,144.801489
2016-09-30T04:12:38-07:00,8618,143.625453,326.251607
