date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-13T03:43:32-08:00,0,0.000000,0.000000
2016-11-13T03:43:37-08:00,102,20.399147,20.399149
2016-11-13T03:43:42-08:00,234,23.399539,26.400064
2016-11-13T03:43:47-08:00,382,25.466370,29.600131
2016-11-13T03:43:52-08:00,533,26.649688,30.199642
2016-11-13T03:43:57-08:00,669,26.759872,27.200624
2016-11-13T03:44:02-08:00,819,27.299810,29.999467
2016-11-13T03:44:07-08:00,965,27.571263,29.199991
2016-11-13T03:44:12-08:00,1112,27.799865,29.400091
2016-11-13T03:44:17-08:00,1268,28.177650,31.199939
2016-11-13T03:44:22-08:00,1405,28.099885,27.399994
2016-11-13T03:44:27-08:00,1553,28.236251,29.599914
2016-11-13T03:44:32-08:00,1697,28.283278,28.800586
2016-11-13T03:44:32-08:00,1698,28.283287,28.298487
