date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-30T04:05:22-08:00,0,0.000000,0.000000
2017-01-30T04:05:27-08:00,677,135.390370,135.390375
2017-01-30T04:05:32-08:00,1393,139.282970,143.175173
2017-01-30T04:05:37-08:00,2101,140.062752,141.622758
2017-01-30T04:05:42-08:00,2861,143.046169,151.996460
2017-01-30T04:05:47-08:00,3617,144.678221,151.206902
2017-01-30T04:05:52-08:00,4369,145.631759,150.399492
2017-01-30T04:05:57-08:00,5153,147.227147,156.799553
2017-01-30T04:06:02-08:00,5989,149.723387,167.196912
2017-01-30T04:06:07-08:00,6751,150.021217,152.403944
2017-01-30T04:06:12-08:00,7522,150.438661,154.195572
2017-01-30T04:06:17-08:00,8284,150.617185,152.402467
2017-01-30T04:06:22-08:00,9047,150.782721,152.603674
2017-01-30T04:06:22-08:00,9048,150.797669,1462.815950
