date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-07T03:25:11-07:00,0,0.000000,0.000000
2016-06-07T03:25:16-07:00,25,4.999770,4.999771
2016-06-07T03:25:21-07:00,51,5.099842,5.199916
2016-06-07T03:25:26-07:00,76,5.066560,4.999994
2016-06-07T03:25:31-07:00,103,5.149916,5.399991
2016-06-07T03:25:36-07:00,128,5.119943,5.000048
2016-06-07T03:25:41-07:00,154,5.133279,5.199959
2016-06-07T03:25:46-07:00,181,5.171381,5.399997
2016-06-07T03:25:51-07:00,206,5.149960,5.000011
2016-06-07T03:25:56-07:00,232,5.155518,5.199983
2016-06-07T03:26:01-07:00,257,5.139966,4.999993
2016-06-07T03:26:06-07:00,283,5.145424,5.200002
2016-06-07T03:26:11-07:00,310,5.166645,5.400088
2016-06-07T03:26:11-07:00,311,5.156807,3.242673
