date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T23:15:28-08:00,0,0,0.000000
2015-12-27T23:15:29-08:00,0,0,0.000000
2015-12-27T23:15:30-08:00,1000,1022787,0.511306
2015-12-27T23:15:31-08:00,1000,1022787,0.340860
2015-12-27T23:15:32-08:00,2000,2041607,0.509074
2015-12-27T23:15:33-08:00,2000,2041607,0.406803
2015-12-27T23:15:34-08:00,2000,2041607,0.340248
2015-12-27T23:15:35-08:00,3000,3048832,0.434635
2015-12-27T23:15:36-08:00,4000,4065978,0.508224
2015-12-27T23:15:37-08:00,6000,6100702,0.677824
2015-12-27T23:15:38-08:00,7000,7120523,0.712023
2015-12-27T23:15:39-08:00,9000,9149804,0.831764
2015-12-27T23:15:40-08:00,10000,10167406,0.847254
2015-12-27T23:15:41-08:00,11000,11182239,0.860145
2015-12-27T23:15:42-08:00,13000,13210416,0.943568
2015-12-27T23:15:43-08:00,14000,14218243,0.947857
2015-12-27T23:15:44-08:00,15000,15232383,0.952003
2015-12-27T23:15:45-08:00,16000,16235170,0.954985
2015-12-27T23:15:46-08:00,17000,17246258,0.958019
2015-12-27T23:15:47-08:00,17000,17246258,0.907682
2015-12-27T23:15:48-08:00,19000,19253675,0.962666
2015-12-27T23:15:49-08:00,20000,20262967,0.964884
2015-12-27T23:15:50-08:00,21000,21274111,0.966986
2015-12-27T23:15:51-08:00,22000,22292285,0.969214
2015-12-27T23:15:52-08:00,23000,23315047,0.971444
2015-12-27T23:15:53-08:00,25000,25346473,1.013840
2015-12-27T23:15:54-08:00,26000,26366625,1.014086
2015-12-27T23:15:55-08:00,27000,27378185,1.013993
2015-12-27T23:15:56-08:00,28000,28392653,1.014010
2015-12-27T23:15:57-08:00,29000,29408390,1.014069
2015-12-27T23:15:58-08:00,31000,31415095,1.047156
2015-12-27T23:15:59-08:00,32000,32420164,1.045795
2015-12-27T23:16:00-08:00,32000,32420164,1.013112
2015-12-27T23:16:01-08:00,33000,33430060,1.013019
2015-12-27T23:16:02-08:00,34000,34441547,1.012976
2015-12-27T23:16:03-08:00,35000,35456989,1.013046
2015-12-27T23:16:04-08:00,36000,36464235,1.012885
2015-12-27T23:16:05-08:00,37000,37474099,1.012803
2015-12-27T23:16:06-08:00,38000,38484053,1.012726
2015-12-27T23:16:07-08:00,40000,40513989,1.038810
2015-12-27T23:16:08-08:00,41000,41528758,1.038209
2015-12-27T23:16:09-08:00,42000,42541195,1.037580
2015-12-27T23:16:10-08:00,43000,43551358,1.036928
2015-12-27T23:16:11-08:00,44000,44556048,1.036180
2015-12-27T23:16:12-08:00,46000,46598320,1.059042
2015-12-27T23:16:13-08:00,47000,47614354,1.058087
2015-12-27T23:16:14-08:00,48000,48626994,1.057100
2015-12-27T23:16:15-08:00,49000,49638872,1.056137
2015-12-27T23:16:16-08:00,51000,51669660,1.076443
2015-12-27T23:16:17-08:00,52000,52685121,1.075198
2015-12-27T23:16:18-08:00,53000,53700273,1.073997
2015-12-27T23:16:19-08:00,54000,54709392,1.072727
2015-12-27T23:16:20-08:00,55000,55719182,1.071515
2015-12-27T23:16:21-08:00,56000,56731191,1.070391
2015-12-27T23:16:22-08:00,58000,58760715,1.088153
2015-12-27T23:16:23-08:00,59000,59777079,1.086849
2015-12-27T23:16:24-08:00,60000,60793761,1.085595
2015-12-27T23:16:25-08:00,62000,62814906,1.101994
2015-12-27T23:16:26-08:00,64000,64845859,1.118025
2015-12-27T23:16:27-08:00,66000,66879052,1.133537
2015-12-27T23:16:28-08:00,67000,67895973,1.131593
2015-12-27T23:16:29-08:00,69000,69928350,1.146359
2015-12-27T23:16:30-08:00,71000,71957053,1.160591
2015-12-27T23:16:31-08:00,72000,72978282,1.158379
2015-12-27T23:16:32-08:00,73000,73993472,1.156142
2015-12-27T23:16:33-08:00,74000,75005393,1.153922
2015-12-27T23:16:34-08:00,75000,76027125,1.151920
2015-12-27T23:16:35-08:00,76000,77043768,1.149900
2015-12-27T23:16:36-08:00,78000,79086658,1.163033
2015-12-27T23:16:37-08:00,78000,79086658,1.146177
2015-12-27T23:16:38-08:00,80000,81113427,1.158757
2015-12-27T23:16:39-08:00,81000,82125309,1.156689
2015-12-27T23:16:40-08:00,82000,83137034,1.154675
2015-12-27T23:16:41-08:00,84000,85133367,1.166204
2015-12-27T23:16:42-08:00,85000,86142022,1.164076
2015-12-27T23:16:43-08:00,86000,87154347,1.162053
2015-12-27T23:16:44-08:00,87000,88167283,1.160090
2015-12-27T23:16:45-08:00,89000,90201545,1.171443
2015-12-27T23:16:46-08:00,90000,91222379,1.169512
2015-12-27T23:16:47-08:00,91000,92232589,1.167496
2015-12-27T23:16:48-08:00,92000,93245265,1.165560
2015-12-27T23:16:49-08:00,94000,95274291,1.176220
2015-12-27T23:16:50-08:00,95000,96285688,1.174210
2015-12-27T23:16:51-08:00,97000,98316284,1.184528
2015-12-27T23:16:52-08:00,98000,99323751,1.182420
2015-12-27T23:16:53-08:00,99000,100337640,1.180438
2015-12-27T23:16:54-08:00,100000,101347173,1.182666
