date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-20T04:01:21-07:00,0,0.000000,0.000000
2016-10-20T04:01:26-07:00,8727,1745.285162,1745.285231
2016-10-20T04:01:31-07:00,17804,1780.348206,1815.413824
2016-10-20T04:01:36-07:00,27015,1800.961328,1842.188515
2016-10-20T04:01:41-07:00,36163,1808.123033,1829.608709
2016-10-20T04:01:46-07:00,45202,1808.060985,1807.812787
2016-10-20T04:01:51-07:00,54218,1807.246555,1803.174424
2016-10-20T04:01:56-07:00,63285,1808.125868,1813.401805
2016-10-20T04:02:01-07:00,72379,1809.459969,1818.798764
2016-10-20T04:02:06-07:00,81542,1812.032989,1832.617512
2016-10-20T04:02:11-07:00,90825,1816.489145,1856.594693
2016-10-20T04:02:16-07:00,99909,1816.515975,1816.784267
2016-10-20T04:02:21-07:00,109101,1818.342480,1838.434536
