date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-22T01:26:43-07:00,0,0.000000,0.000000
2016-10-22T01:26:48-07:00,677,135.393081,135.393086
2016-10-22T01:26:53-07:00,1290,128.996433,122.599486
2016-10-22T01:26:58-07:00,2046,136.397586,151.200334
2016-10-22T01:27:03-07:00,2797,139.848216,150.200308
2016-10-22T01:27:08-07:00,3546,141.838544,149.799959
2016-10-22T01:27:13-07:00,4291,143.032211,149.000629
2016-10-22T01:27:18-07:00,5036,143.884573,148.998744
2016-10-22T01:27:23-07:00,5782,144.548935,149.199486
2016-10-22T01:27:28-07:00,6526,145.021358,148.800797
2016-10-22T01:27:33-07:00,7272,145.439260,149.200409
2016-10-22T01:27:38-07:00,8017,145.762925,148.999576
2016-10-22T01:27:43-07:00,8766,146.099586,149.802950
2016-10-22T01:27:43-07:00,8767,146.099955,149.413180
