date,queries_finished,avg_queries_per_second,queries_per_second
2016-07-20T00:06:06-07:00,0,0.000000,0.000000
2016-07-20T00:06:11-07:00,8826,1765.118466,1765.118526
2016-07-20T00:06:16-07:00,17614,1761.359571,1757.600502
2016-07-20T00:06:21-07:00,26403,1760.172460,1757.798185
2016-07-20T00:06:26-07:00,35200,1759.978818,1759.397884
2016-07-20T00:06:31-07:00,44010,1760.384176,1762.005631
2016-07-20T00:06:36-07:00,52797,1759.885255,1757.390642
2016-07-20T00:06:41-07:00,61634,1760.958720,1767.399561
2016-07-20T00:06:46-07:00,70402,1760.031987,1753.545015
2016-07-20T00:06:51-07:00,79169,1759.301600,1753.458252
2016-07-20T00:06:56-07:00,87921,1758.412355,1750.409063
2016-07-20T00:07:01-07:00,96738,1758.864675,1763.387863
2016-07-20T00:07:06-07:00,105514,1758.550781,1755.098132
2016-07-20T00:07:06-07:00,105515,1758.561003,4547.707728
