date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-29T03:26:27-07:00,0,0.000000,0.000000
2016-10-29T03:26:32-07:00,3962,792.352912,792.352948
2016-10-29T03:26:37-07:00,7936,793.573059,794.793268
2016-10-29T03:26:42-07:00,11901,793.381645,792.998807
2016-10-29T03:26:47-07:00,15888,794.387188,797.403899
2016-10-29T03:26:52-07:00,19878,795.109402,797.998299
2016-10-29T03:26:57-07:00,23859,795.291140,796.199843
2016-10-29T03:27:02-07:00,27835,795.277857,795.198155
2016-10-29T03:27:07-07:00,31820,795.493064,796.999531
2016-10-29T03:27:12-07:00,35805,795.660673,797.001555
2016-10-29T03:27:17-07:00,39804,796.075034,799.804336
2016-10-29T03:27:22-07:00,43789,796.158720,796.995575
2016-10-29T03:27:27-07:00,47764,796.062641,795.005756
2016-10-29T03:27:27-07:00,47765,796.074824,2959.411669
