date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T04:24:24-07:00,0,0.000000,0.000000
2016-06-08T04:24:29-07:00,8384,1676.725828,1676.725907
2016-06-08T04:24:34-07:00,16788,1678.762896,1680.800054
2016-06-08T04:24:39-07:00,25156,1677.041294,1673.598019
2016-06-08T04:24:44-07:00,33530,1676.483962,1674.811929
2016-06-08T04:24:49-07:00,41969,1678.744563,1687.786985
2016-06-08T04:24:54-07:00,50381,1679.354712,1682.405494
2016-06-08T04:24:59-07:00,58855,1681.563915,1694.819379
2016-06-08T04:25:04-07:00,67288,1682.189963,1686.572243
2016-06-08T04:25:09-07:00,75743,1683.169458,1691.005490
2016-06-08T04:25:14-07:00,84183,1683.651929,1687.994180
2016-06-08T04:25:19-07:00,92654,1684.611481,1694.207088
2016-06-08T04:25:24-07:00,101109,1685.138363,1690.933857
2016-06-08T04:25:24-07:00,101108,1685.128385,1690.814394
