date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T04:13:45-07:00,0,0.000000,0.000000
2016-06-08T04:13:50-07:00,3193,638.555640,638.555668
2016-06-08T04:13:55-07:00,6412,641.178921,643.802395
2016-06-08T04:14:00-07:00,9637,642.454110,645.004590
2016-06-08T04:14:05-07:00,12858,642.888216,644.190540
2016-06-08T04:14:10-07:00,16072,642.870984,642.802057
2016-06-08T04:14:15-07:00,19281,642.693073,641.803497
2016-06-08T04:14:20-07:00,22499,642.822192,643.596911
2016-06-08T04:14:25-07:00,25702,642.544646,640.601796
2016-06-08T04:14:30-07:00,28909,642.417446,641.399842
2016-06-08T04:14:35-07:00,32129,642.575609,643.999080
2016-06-08T04:14:40-07:00,35338,642.505574,641.805216
2016-06-08T04:14:45-07:00,38547,642.446720,641.799325
2016-06-08T04:14:45-07:00,38548,642.458141,2041.095415
