date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-19T03:29:43-07:00,0,0.000000,0.000000
2016-09-19T03:29:48-07:00,29,5.799624,5.799624
2016-09-19T03:29:53-07:00,59,5.899818,6.000018
2016-09-19T03:29:58-07:00,88,5.866519,5.799919
2016-09-19T03:30:03-07:00,118,5.899918,6.000121
2016-09-19T03:30:08-07:00,148,5.919916,5.999908
2016-09-19T03:30:13-07:00,178,5.933273,6.000061
2016-09-19T03:30:18-07:00,208,5.942803,5.999985
2016-09-19T03:30:23-07:00,238,5.949954,6.000009
2016-09-19T03:30:28-07:00,268,5.955513,5.999988
2016-09-19T03:30:33-07:00,298,5.959962,5.999999
2016-09-19T03:30:38-07:00,329,5.981781,6.199980
2016-09-19T03:30:43-07:00,358,5.966636,5.800032
2016-09-19T03:30:43-07:00,359,5.982032,78.452693
