date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-14T03:59:11-08:00,0,0.000000,0.000000
2016-11-14T03:59:16-08:00,7859,1571.696625,1571.696729
2016-11-14T03:59:21-08:00,16116,1611.548867,1651.403822
2016-11-14T03:59:26-08:00,24493,1632.831505,1675.398084
2016-11-14T03:59:31-08:00,32784,1639.173317,1658.199154
2016-11-14T03:59:36-08:00,41073,1642.895954,1657.786623
2016-11-14T03:59:41-08:00,49388,1646.251146,1663.027633
2016-11-14T03:59:46-08:00,57690,1648.270617,1660.387463
2016-11-14T03:59:51-08:00,66163,1654.062004,1694.602138
2016-11-14T03:59:56-08:00,74513,1655.833059,1670.001625
2016-11-14T04:00:01-08:00,82871,1657.410290,1671.605508
2016-11-14T04:00:06-08:00,91331,1660.554185,1691.993191
2016-11-14T04:00:11-08:00,99728,1662.126730,1679.425091
2016-11-14T04:00:11-08:00,99729,1662.138720,1679.568382
