date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:46:44-07:00,0,0.000000,0.000000
2016-06-08T03:46:49-07:00,7984,1596.742531,1596.742591
2016-06-08T03:46:54-07:00,15991,1599.063811,1601.385152
2016-06-08T03:46:59-07:00,24021,1601.371373,1605.986563
2016-06-08T03:47:04-07:00,32077,1603.833703,1611.220919
2016-06-08T03:47:09-07:00,40095,1603.785883,1603.594601
2016-06-08T03:47:14-07:00,48177,1605.887488,1616.395577
2016-06-08T03:47:19-07:00,56235,1606.703139,1611.597080
2016-06-08T03:47:24-07:00,64273,1606.817036,1607.614325
2016-06-08T03:47:29-07:00,72297,1606.592905,1604.799851
2016-06-08T03:47:34-07:00,80325,1606.493605,1605.599902
2016-06-08T03:47:39-07:00,88357,1606.484467,1606.393087
2016-06-08T03:47:44-07:00,96364,1606.062133,1601.416394
2016-06-08T03:47:44-07:00,96365,1606.061582,1554.646606
