date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:41:07-07:00,0,0.000000,0.000000
2016-06-08T03:41:12-07:00,91,18.198939,18.198939
2016-06-08T03:41:17-07:00,184,18.398807,18.598672
2016-06-08T03:41:22-07:00,277,18.466258,18.601179
2016-06-08T03:41:27-07:00,370,18.499698,18.600021
2016-06-08T03:41:32-07:00,463,18.519763,18.600023
2016-06-08T03:41:37-07:00,556,18.533128,18.599952
2016-06-08T03:41:42-07:00,649,18.542677,18.599975
2016-06-08T03:41:47-07:00,742,18.549837,18.599956
2016-06-08T03:41:52-07:00,835,18.555414,18.600033
2016-06-08T03:41:57-07:00,927,18.539886,18.400130
2016-06-08T03:42:02-07:00,1020,18.545343,18.599909
2016-06-08T03:42:07-07:00,1112,18.533246,18.400185
2016-06-08T03:42:07-07:00,1113,18.544181,53.916852
