date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-15T03:47:14-07:00,0,0.000000,0.000000
2016-10-15T03:47:19-07:00,29,5.799613,5.799614
2016-10-15T03:47:24-07:00,59,5.899796,5.999985
2016-10-15T03:47:29-07:00,90,5.999873,6.200034
2016-10-15T03:47:34-07:00,121,6.049899,6.199980
2016-10-15T03:47:39-07:00,151,6.039920,6.000004
2016-10-15T03:47:44-07:00,182,6.066607,6.200043
2016-10-15T03:47:49-07:00,212,6.057086,5.999960
2016-10-15T03:47:54-07:00,243,6.074950,6.199999
2016-10-15T03:47:59-07:00,274,6.088845,6.200005
2016-10-15T03:48:04-07:00,304,6.079960,5.999996
2016-10-15T03:48:09-07:00,335,6.090876,6.200039
2016-10-15T03:48:14-07:00,366,6.099971,6.200012
2016-10-15T03:48:14-07:00,367,6.099996,6.109469
