date,queries_finished,avg_queries_per_second,queries_per_second
2017-02-07T01:13:34-08:00,0,0.000000,0.000000
2017-02-07T01:13:39-08:00,80,15.998890,15.998891
2017-02-07T01:13:44-08:00,160,15.999466,16.000043
2017-02-07T01:13:49-08:00,241,16.066330,16.200063
2017-02-07T01:13:54-08:00,321,16.049730,15.999926
2017-02-07T01:13:59-08:00,400,15.999631,15.799244
2017-02-07T01:14:04-08:00,477,15.899621,15.399574
2017-02-07T01:14:09-08:00,557,15.914145,16.001295
2017-02-07T01:14:14-08:00,637,15.924842,15.999718
2017-02-07T01:14:19-08:00,718,15.955436,16.200198
2017-02-07T01:14:24-08:00,799,15.979893,16.200005
2017-02-07T01:14:29-08:00,880,15.999914,16.200128
2017-02-07T01:14:34-08:00,961,16.016576,16.199865
2017-02-07T01:14:34-08:00,962,16.010558,11.762970
