date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T11:27:33-07:00,0,0.000000,0.000000
2016-06-08T11:27:38-07:00,68,13.599360,13.599361
2016-06-08T11:27:43-07:00,135,13.499668,13.399971
2016-06-08T11:27:48-07:00,203,13.533161,13.600150
2016-06-08T11:27:53-07:00,272,13.599836,13.799860
2016-06-08T11:27:58-07:00,339,13.559870,13.400007
2016-06-08T11:28:03-07:00,407,13.566571,13.600074
2016-06-08T11:28:08-07:00,477,13.628490,14.000010
2016-06-08T11:28:13-07:00,543,13.574932,13.200019
2016-06-08T11:28:18-07:00,613,13.622172,14.000101
2016-06-08T11:28:23-07:00,679,13.579955,13.200000
2016-06-08T11:28:28-07:00,748,13.599950,13.799903
2016-06-08T11:28:33-07:00,817,13.616632,13.800128
2016-06-08T11:28:33-07:00,818,13.625593,29.472242
