date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T04:08:49-07:00,0,0.000000,0.000000
2016-06-08T04:08:54-07:00,1726,345.178065,345.178085
2016-06-08T04:08:59-07:00,3475,347.489888,349.801871
2016-06-08T04:09:04-07:00,5235,348.992591,351.998068
2016-06-08T04:09:09-07:00,6972,348.594224,347.399098
2016-06-08T04:09:14-07:00,8670,346.794384,339.595010
2016-06-08T04:09:19-07:00,10406,346.863322,347.208026
2016-06-08T04:09:24-07:00,12096,345.597044,337.999320
2016-06-08T04:09:29-07:00,13848,346.196909,350.395952
2016-06-08T04:09:34-07:00,15595,346.552905,349.400900
2016-06-08T04:09:39-07:00,17326,346.517716,346.201011
2016-06-08T04:09:44-07:00,19103,347.325210,355.400217
2016-06-08T04:09:49-07:00,20880,347.998529,355.405189
2016-06-08T04:09:49-07:00,20881,348.010450,1222.199544
