date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T23:04:32-08:00,0,0,0.000000
2015-12-27T23:04:33-08:00,0,0,0.000000
2015-12-27T23:04:34-08:00,0,0,0.000000
2015-12-27T23:04:35-08:00,0,0,0.000000
2015-12-27T23:04:36-08:00,0,0,0.000000
2015-12-27T23:04:37-08:00,1000,1022787,0.204536
2015-12-27T23:04:38-08:00,1000,1022787,0.170435
2015-12-27T23:04:39-08:00,1000,1022787,0.146104
2015-12-27T23:04:40-08:00,1000,1022787,0.127842
2015-12-27T23:04:41-08:00,2000,2041607,0.226834
2015-12-27T23:04:42-08:00,2000,2041607,0.204152
2015-12-27T23:04:43-08:00,3000,3048832,0.277154
2015-12-27T23:04:44-08:00,3000,3048832,0.254061
2015-12-27T23:04:45-08:00,4000,4065978,0.312745
2015-12-27T23:04:46-08:00,4000,4065978,0.290325
2015-12-27T23:04:47-08:00,4000,4065978,0.271058
2015-12-27T23:04:48-08:00,5000,5080124,0.317500
2015-12-27T23:04:49-08:00,5000,5080124,0.298823
2015-12-27T23:04:50-08:00,6000,6100702,0.338919
2015-12-27T23:04:51-08:00,6000,6100702,0.321082
2015-12-27T23:04:52-08:00,6000,6100702,0.305028
2015-12-27T23:04:53-08:00,7000,7120523,0.339065
2015-12-27T23:04:54-08:00,7000,7120523,0.323654
2015-12-27T23:04:55-08:00,8000,8131173,0.353522
2015-12-27T23:04:56-08:00,8000,8131173,0.338793
2015-12-27T23:04:57-08:00,9000,9149804,0.365986
2015-12-27T23:04:58-08:00,9000,9149804,0.351910
2015-12-27T23:04:59-08:00,9000,9149804,0.338877
2015-12-27T23:05:00-08:00,10000,10167406,0.363116
2015-12-27T23:05:01-08:00,10000,10167406,0.350595
2015-12-27T23:05:02-08:00,10000,10167406,0.338908
2015-12-27T23:05:03-08:00,11000,11182239,0.360713
2015-12-27T23:05:04-08:00,11000,11182239,0.349440
2015-12-27T23:05:05-08:00,12000,12199594,0.369679
2015-12-27T23:05:06-08:00,12000,12199594,0.358807
2015-12-27T23:05:07-08:00,12000,12199594,0.348555
2015-12-27T23:05:08-08:00,13000,13210416,0.366951
2015-12-27T23:05:09-08:00,13000,13210416,0.357034
2015-12-27T23:05:10-08:00,14000,14218243,0.374160
2015-12-27T23:05:11-08:00,14000,14218243,0.364567
2015-12-27T23:05:12-08:00,14000,14218243,0.355453
2015-12-27T23:05:13-08:00,15000,15232383,0.371518
2015-12-27T23:05:14-08:00,15000,15232383,0.362672
2015-12-27T23:05:15-08:00,15000,15232383,0.354238
2015-12-27T23:05:16-08:00,16000,16235170,0.368977
2015-12-27T23:05:17-08:00,16000,16235170,0.360778
2015-12-27T23:05:18-08:00,16000,16235170,0.352935
2015-12-27T23:05:19-08:00,17000,17246258,0.366938
2015-12-27T23:05:20-08:00,17000,17246258,0.359293
2015-12-27T23:05:21-08:00,17000,17246258,0.351961
2015-12-27T23:05:22-08:00,18000,18250833,0.365013
2015-12-27T23:05:23-08:00,18000,18250833,0.357857
2015-12-27T23:05:24-08:00,18000,18250833,0.350975
2015-12-27T23:05:25-08:00,18000,18250833,0.344352
2015-12-27T23:05:26-08:00,18000,18250833,0.337976
2015-12-27T23:05:27-08:00,18000,18250833,0.331831
2015-12-27T23:05:29-08:00,18000,18250833,0.324012
2015-12-27T23:05:29-08:00,18000,18250833,0.320188
2015-12-27T23:05:30-08:00,18000,18250833,0.314668
2015-12-27T23:05:31-08:00,18000,18250833,0.309334
2015-12-27T23:05:32-08:00,18000,18250833,0.304178
2015-12-27T23:05:33-08:00,18000,18250833,0.299192
2015-12-27T23:05:34-08:00,19000,19253675,0.310541
2015-12-27T23:05:35-08:00,19000,19253675,0.305612
2015-12-27T23:05:36-08:00,19000,19253675,0.300837
2015-12-27T23:05:37-08:00,20000,20262967,0.311731
2015-12-27T23:05:38-08:00,20000,20262967,0.307013
2015-12-27T23:05:39-08:00,20000,20262967,0.302431
2015-12-27T23:05:40-08:00,21000,21274111,0.312852
2015-12-27T23:05:41-08:00,21000,21274111,0.308318
2015-12-27T23:05:42-08:00,21000,21274111,0.303914
2015-12-27T23:05:43-08:00,22000,22292285,0.313974
2015-12-27T23:05:44-08:00,22000,22292285,0.309613
2015-12-27T23:05:45-08:00,22000,22292285,0.305372
2015-12-27T23:05:46-08:00,22000,22292285,0.301245
2015-12-27T23:05:47-08:00,23000,23315047,0.310865
2015-12-27T23:05:48-08:00,23000,23315047,0.306775
2015-12-27T23:05:49-08:00,23000,23315047,0.302791
2015-12-27T23:05:50-08:00,24000,24329327,0.311913
2015-12-27T23:05:51-08:00,24000,24329327,0.307965
2015-12-27T23:05:52-08:00,24000,24329327,0.304115
2015-12-27T23:05:53-08:00,25000,25346473,0.312918
2015-12-27T23:05:54-08:00,25000,25346473,0.309102
2015-12-27T23:05:55-08:00,25000,25346473,0.305378
2015-12-27T23:05:56-08:00,25000,25346473,0.301742
2015-12-27T23:05:57-08:00,25000,25346473,0.298192
2015-12-27T23:05:58-08:00,26000,26366625,0.306587
2015-12-27T23:05:59-08:00,26000,26366625,0.303063
2015-12-27T23:06:00-08:00,26000,26366625,0.299619
2015-12-27T23:06:01-08:00,27000,27378185,0.307618
2015-12-27T23:06:02-08:00,27000,27378185,0.304201
2015-12-27T23:06:03-08:00,27000,27378185,0.300858
2015-12-27T23:06:04-08:00,27000,27378185,0.297588
2015-12-27T23:06:05-08:00,28000,28392653,0.305296
2015-12-27T23:06:06-08:00,28000,28392653,0.302048
2015-12-27T23:06:07-08:00,28000,28392653,0.298869
2015-12-27T23:06:08-08:00,28000,28392653,0.295756
2015-12-27T23:06:09-08:00,29000,29408390,0.303178
2015-12-27T23:06:10-08:00,29000,29408390,0.300084
2015-12-27T23:06:11-08:00,29000,29408390,0.297053
2015-12-27T23:06:12-08:00,29000,29408390,0.294083
2015-12-27T23:06:13-08:00,30000,30419006,0.301177
2015-12-27T23:06:14-08:00,30000,30419006,0.298224
2015-12-27T23:06:15-08:00,30000,30419006,0.295329
2015-12-27T23:06:16-08:00,30000,30419006,0.292489
2015-12-27T23:06:17-08:00,31000,31415095,0.299167
2015-12-27T23:06:18-08:00,31000,31415095,0.296367
2015-12-27T23:06:19-08:00,31000,31415095,0.293598
2015-12-27T23:06:20-08:00,31000,31415095,0.290880
2015-12-27T23:06:21-08:00,31000,31415095,0.288211
2015-12-27T23:06:22-08:00,31000,31415095,0.285591
2015-12-27T23:06:23-08:00,31000,31415095,0.283018
2015-12-27T23:06:24-08:00,31000,31415095,0.280491
2015-12-27T23:06:25-08:00,31000,31415095,0.278009
2015-12-27T23:06:26-08:00,31000,31415095,0.275570
2015-12-27T23:06:27-08:00,31000,31415095,0.273174
2015-12-27T23:06:28-08:00,31000,31415095,0.270512
2015-12-27T23:06:29-08:00,32000,32420164,0.277094
2015-12-27T23:06:30-08:00,32000,32420164,0.274746
2015-12-27T23:06:31-08:00,32000,32420164,0.272437
2015-12-27T23:06:32-08:00,32000,32420164,0.270167
2015-12-27T23:06:33-08:00,32000,32420164,0.267934
2015-12-27T23:06:34-08:00,32000,32420164,0.265738
2015-12-27T23:06:35-08:00,32000,32420164,0.263578
2015-12-27T23:06:36-08:00,33000,33430060,0.269596
2015-12-27T23:06:37-08:00,33000,33430060,0.267438
2015-12-27T23:06:38-08:00,33000,33430060,0.265317
2015-12-27T23:06:39-08:00,34000,34441547,0.271192
2015-12-27T23:06:40-08:00,34000,34441547,0.269074
2015-12-27T23:06:41-08:00,34000,34441547,0.266988
2015-12-27T23:06:42-08:00,34000,34441547,0.264934
2015-12-27T23:06:43-08:00,35000,35456989,0.270663
2015-12-27T23:06:44-08:00,35000,35456989,0.268611
2015-12-27T23:06:45-08:00,35000,35456989,0.266593
2015-12-27T23:06:46-08:00,36000,36464235,0.272120
2015-12-27T23:06:47-08:00,36000,36464235,0.270105
2015-12-27T23:06:48-08:00,36000,36464235,0.268119
2015-12-27T23:06:49-08:00,37000,37474099,0.273533
2015-12-27T23:06:50-08:00,37000,37474099,0.271551
2015-12-27T23:06:51-08:00,37000,37474099,0.269597
2015-12-27T23:06:52-08:00,37000,37474099,0.267671
2015-12-27T23:06:53-08:00,38000,38484053,0.272936
2015-12-27T23:06:54-08:00,38000,38484053,0.271014
2015-12-27T23:06:55-08:00,38000,38484053,0.269119
2015-12-27T23:06:56-08:00,38000,38484053,0.267249
2015-12-27T23:06:57-08:00,39000,39498320,0.272401
2015-12-27T23:06:58-08:00,39000,39498320,0.270536
2015-12-27T23:06:59-08:00,39000,39498320,0.268695
2015-12-27T23:07:00-08:00,39000,39498320,0.266880
2015-12-27T23:07:01-08:00,40000,40513989,0.271905
2015-12-27T23:07:02-08:00,40000,40513989,0.270093
2015-12-27T23:07:03-08:00,40000,40513989,0.268304
2015-12-27T23:07:04-08:00,40000,40513989,0.266539
2015-12-27T23:07:05-08:00,40000,40513989,0.264797
2015-12-27T23:07:06-08:00,41000,41528758,0.269666
2015-12-27T23:07:07-08:00,41000,41528758,0.267927
2015-12-27T23:07:08-08:00,42000,42541195,0.272699
2015-12-27T23:07:09-08:00,42000,42541195,0.270962
2015-12-27T23:07:10-08:00,42000,42541195,0.269247
2015-12-27T23:07:11-08:00,42000,42541195,0.267554
2015-12-27T23:07:12-08:00,43000,43551358,0.272195
2015-12-27T23:07:13-08:00,43000,43551358,0.270505
2015-12-27T23:07:14-08:00,43000,43551358,0.268835
2015-12-27T23:07:15-08:00,43000,43551358,0.267186
2015-12-27T23:07:16-08:00,43000,43551358,0.265556
2015-12-27T23:07:17-08:00,44000,44556048,0.270036
2015-12-27T23:07:18-08:00,44000,44556048,0.268409
2015-12-27T23:07:19-08:00,44000,44556048,0.266802
2015-12-27T23:07:20-08:00,44000,44556048,0.265214
2015-12-27T23:07:21-08:00,44000,44556048,0.263645
2015-12-27T23:07:22-08:00,45000,45580518,0.268120
2015-12-27T23:07:23-08:00,45000,45580518,0.266552
2015-12-27T23:07:24-08:00,45000,45580518,0.265002
2015-12-27T23:07:25-08:00,45000,45580518,0.263470
2015-12-27T23:07:26-08:00,45000,45580518,0.261956
2015-12-27T23:07:27-08:00,45000,45580518,0.260459
2015-12-27T23:07:28-08:00,45000,45580518,0.258980
2015-12-27T23:07:29-08:00,45000,45580518,0.257516
2015-12-27T23:07:30-08:00,45000,45580518,0.256070
2015-12-27T23:07:31-08:00,45000,45580518,0.254639
2015-12-27T23:07:32-08:00,45000,45580518,0.253225
2015-12-27T23:07:33-08:00,46000,46598320,0.257449
2015-12-27T23:07:34-08:00,46000,46598320,0.256034
2015-12-27T23:07:35-08:00,46000,46598320,0.254635
2015-12-27T23:07:36-08:00,46000,46598320,0.253251
2015-12-27T23:07:37-08:00,46000,46598320,0.251882
2015-12-27T23:07:38-08:00,46000,46598320,0.250528
2015-12-27T23:07:39-08:00,46000,46598320,0.249188
2015-12-27T23:07:40-08:00,47000,47614354,0.253267
2015-12-27T23:07:41-08:00,47000,47614354,0.251927
2015-12-27T23:07:42-08:00,47000,47614354,0.250601
2015-12-27T23:07:43-08:00,47000,47614354,0.249289
2015-12-27T23:07:44-08:00,48000,48626994,0.253265
2015-12-27T23:07:45-08:00,48000,48626994,0.251953
2015-12-27T23:07:46-08:00,48000,48626994,0.250654
2015-12-27T23:07:47-08:00,48000,48626994,0.249369
