date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-17T03:32:47-07:00,0,0.000000,0.000000
2016-09-17T03:32:52-07:00,29,5.799736,5.799736
2016-09-17T03:32:57-07:00,59,5.899822,5.999911
2016-09-17T03:33:02-07:00,88,5.866546,5.799992
2016-09-17T03:33:07-07:00,118,5.899908,5.999999
2016-09-17T03:33:12-07:00,147,5.879937,5.800047
2016-09-17T03:33:17-07:00,176,5.866600,5.799918
2016-09-17T03:33:22-07:00,206,5.885662,6.000032
2016-09-17T03:33:27-07:00,235,5.874961,5.800054
2016-09-17T03:33:32-07:00,265,5.888848,5.999949
2016-09-17T03:33:37-07:00,294,5.879964,5.800006
2016-09-17T03:33:42-07:00,322,5.854512,5.599991
2016-09-17T03:33:47-07:00,352,5.866643,6.000084
2016-09-17T03:33:47-07:00,353,5.865220,5.403925
