date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-29T04:16:50-07:00,0,0.000000,0.000000
2016-09-29T04:16:55-07:00,507,101.392665,101.392669
2016-09-29T04:17:00-07:00,1016,101.595966,101.799281
2016-09-29T04:17:05-07:00,1635,108.997018,123.799671
2016-09-29T04:17:10-07:00,2280,113.998095,129.001965
2016-09-29T04:17:15-07:00,2936,117.438136,131.198357
2016-09-29T04:17:20-07:00,3477,115.898649,108.201021
2016-09-29T04:17:25-07:00,4230,120.855981,150.600392
2016-09-29T04:17:30-07:00,4786,119.648871,111.199092
2016-09-29T04:17:35-07:00,5370,119.332417,116.800740
2016-09-29T04:17:40-07:00,5997,119.939029,125.398516
2016-09-29T04:17:45-07:00,6555,119.181035,111.600974
2016-09-29T04:17:50-07:00,7136,118.932776,116.201867
2016-09-29T04:17:50-07:00,7137,118.942338,279.025798
