date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-01T03:51:58-07:00,0,0.000000,0.000000
2016-11-01T03:52:03-07:00,30,5.999616,5.999617
2016-11-01T03:52:08-07:00,60,5.999757,5.999898
2016-11-01T03:52:13-07:00,90,5.999861,6.000067
2016-11-01T03:52:18-07:00,121,6.049880,6.199942
2016-11-01T03:52:23-07:00,151,6.039935,6.000150
2016-11-01T03:52:28-07:00,181,6.033263,5.999908
2016-11-01T03:52:33-07:00,211,6.028513,6.000009
2016-11-01T03:52:38-07:00,241,6.024952,6.000028
2016-11-01T03:52:43-07:00,271,6.022186,6.000055
2016-11-01T03:52:48-07:00,301,6.019964,5.999968
2016-11-01T03:52:53-07:00,331,6.018151,6.000022
2016-11-01T03:52:58-07:00,361,6.016639,6.000003
2016-11-01T03:52:58-07:00,362,6.026644,15.079164
