date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T11:18:05-07:00,0,0.000000,0.000000
2016-06-08T11:18:10-07:00,23,4.599740,4.599740
2016-06-08T11:18:15-07:00,47,4.699844,4.799952
2016-06-08T11:18:20-07:00,73,4.866556,5.199989
2016-06-08T11:18:25-07:00,97,4.849914,4.799989
2016-06-08T11:18:30-07:00,121,4.839928,4.799981
2016-06-08T11:18:35-07:00,146,4.866606,5.000002
2016-06-08T11:18:40-07:00,171,4.885661,4.999992
2016-06-08T11:18:45-07:00,196,4.899954,5.000007
2016-06-08T11:18:50-07:00,220,4.888849,4.800008
2016-06-08T11:18:55-07:00,243,4.859966,4.600017
2016-06-08T11:19:00-07:00,268,4.872700,5.000041
2016-06-08T11:19:05-07:00,292,4.866645,4.800035
2016-06-08T11:19:05-07:00,293,4.875660,10.621080
