date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-08T04:17:58-07:00,0,0.000000,0.000000
2016-10-08T04:18:03-07:00,642,128.391275,128.391280
2016-10-08T04:18:08-07:00,1290,128.995606,129.599979
2016-10-08T04:18:13-07:00,1930,128.663518,127.999323
2016-10-08T04:18:18-07:00,2624,131.197829,138.801003
2016-10-08T04:18:23-07:00,3232,129.277830,121.597842
2016-10-08T04:18:28-07:00,3845,128.165087,122.601224
2016-10-08T04:18:33-07:00,4419,126.255964,114.800983
2016-10-08T04:18:38-07:00,4916,122.899080,99.400548
2016-10-08T04:18:43-07:00,5561,123.576980,129.000227
2016-10-08T04:18:48-07:00,6232,124.639163,134.198790
2016-10-08T04:18:53-07:00,6875,124.999205,128.599634
2016-10-08T04:18:58-07:00,7423,123.716141,109.602078
2016-10-08T04:18:58-07:00,7424,123.729514,626.207014
