date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-12T12:56:01-07:00,0,0.000000,0.000000
2016-09-12T12:56:06-07:00,27499,5499.510069,5499.510135
2016-09-12T12:56:11-07:00,54589,5458.742377,5417.972741
2016-09-12T12:56:16-07:00,81690,5445.893929,5420.196309
2016-09-12T12:56:21-07:00,108861,5442.968869,5434.193527
2016-09-12T12:56:26-07:00,136185,5447.349347,5464.871752
2016-09-12T12:56:31-07:00,163355,5445.123559,5433.994528
2016-09-12T12:56:36-07:00,190536,5443.853320,5436.231778
2016-09-12T12:56:41-07:00,217737,5443.387783,5440.129047
2016-09-12T12:56:46-07:00,244933,5442.926543,5439.236575
2016-09-12T12:56:51-07:00,272145,5442.845394,5442.115087
2016-09-12T12:56:56-07:00,299256,5440.997695,5422.519430
2016-09-12T12:57:01-07:00,326430,5440.481209,5434.799849
2016-09-12T12:57:01-07:00,326431,5440.484063,6564.522694
