date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-04T02:47:35-07:00,0,0.000000,0.000000
2016-11-04T02:47:40-07:00,302,60.395963,60.395965
2016-11-04T02:47:45-07:00,610,60.998038,61.600156
2016-11-04T02:47:50-07:00,914,60.932006,60.799936
2016-11-04T02:47:55-07:00,1195,59.748910,56.199572
2016-11-04T02:48:00-07:00,1524,60.959455,65.801860
2016-11-04T02:48:05-07:00,1892,63.066066,73.599089
2016-11-04T02:48:10-07:00,2212,63.199439,63.999676
2016-11-04T02:48:15-07:00,2542,63.549525,66.000158
2016-11-04T02:48:20-07:00,2913,64.732959,74.200569
2016-11-04T02:48:25-07:00,3227,64.539619,62.799563
2016-11-04T02:48:30-07:00,3562,64.763325,67.000415
2016-11-04T02:48:35-07:00,3937,65.616469,75.001258
2016-11-04T02:48:35-07:00,3938,65.623696,115.866424
